,url,comment,page_file
54592,/comment/54592,"Several years ago the MNRF authorized the use of Bio Fuel for the St. Mary's Paper Mill in Sault Ste. Marie Ontario (Algoma District)  and as such a Logger was selected to harvest the Bio Fuel which he did to great effect.   Huge swaths of forest were cut and piled along side of logging roads and then mulched prior to bringing the mixture to the St. Mary's Paper Mill for burning.    It was a great process because dead trees and left over slash from previous logging operations were taken as well and used in this process, which in my opinion nicely cleaned up the forest.   As well, left over mulch could be allowed to remain in place to be absorbed by the environment.
The problem that happened early on was that the Paper Mill went bankrupt and as a result large amounts of trees or Bio Fuel were left behind stacked in huge long piles about 10ft in height that went on for kilometer upon kilometer.   It was an environmental shame and an eye sore that still exists and is still visible to this day.   After the plants closure the Logger had no choice but to walk away from any clean up and as such these piles and piles of dead trees are still there and un-used, presenting not only an environment issue but an extreme fire hazard.  I would have liked to have seen these large amounts of dead trees be mulched so that this huge mass of perfectly good Bio Fuel could have been better absorbed into the environment instead of just sitting there rotting for the past several years or better still be mulched and sent to other regional wood processing plants to be used in their heating or kiln drying processes.   Even though, in this instance, the Provincial government has changed, the Bio Fuel environmental issue that I speak of still exists today simply because I believe  that the MNRF's policy and plan has not changed nor has it been updated to take into account and address this kind of issue.  From what I know this problem exists throughout the District of Algoma, from the forest North East of Sault Ste. Marie as in the Searchmont area, to as far North as to the Wawa area, where it seems to be much more prevalent.
In any new forth coming plan I think that there should be a contingency that would allow excess un-used trees or mulched Bio Fuel be used elsewhere.    At the very least any un-used trees in the process should be mulched into a Bio Mass, put back into the environment, and allowed to be absorbed.    These days I don't think anyone wants to see huge swaths of forest completely clear cut and the trees then piled high for as far as the eye can see and then be allowed to sit un-used to rot for years upon years.  All of this just does not make good business or environmental sense to me and so I would like to see some safe guards put in place and written into any new Forest Management Plan for Bio Fuel that would prevent this type of situation from occurring again sometime in the future.
**Pictures available upon request
",comments-0.json
54767,/comment/54767,"As a logging company in northwestern ontario we supply logs,chips and biomass to area mills. Our company is a firm believer in the idea of utilizing the entire forest.
An increased focus on biomass production is good for business.  Utilizing primarily birch from stands harvested for other wood products decreases costs  . It only makes sense to try and gain additional revenue streams from current harvest areas.
Increased utilization of stands with a high birch component alllows us to extract the softwood logs that may have been previously left as bypass thereby increasing the yield of logs off the landbase.
We strongly support any actions by government to promote and encourage increased use of biomass . The old saying ""waste not,want not "" comes to mind.
",comments-0.json
55046,/comment/55046,"Ontario has lost 10 of the 15 pulp mills operating in the province in 2000. Only 5 remain and several are at risk of closure. This has resulted in a reduction in timber harvest of 50% compared to 2004 levels. The reason for the reduction is that without a market for low-grade wood fibre and pulpwood, sustainable forestry is not possible. The ONLY proven, high efficiency alternative market for this wood fibre is heat. All other products are not commercial (e.g., liquid biofuels), low efficiency (electricity only), or the market is too small to have a meaningful impact on the forestry industry or forest management (e.g., most bioproducts).
If Ontario is to see large-scale adoption of bioheat, it MUST enable municipalities to develop district energy systems. This is not limited to rural, northern communities, but must service the core of Ontario's population - the GTA. Stockholm and Copenhagen have 400 and 500 MW combined heat and power plants heating their cities, respectively. Why not Toronto, Mississauga, or Hamilton? In the case of most municipalities, they do not have the staff or funds to complete the required district energy feasibility studies. Capital for infrastructure construction - namely the Green Stream of the Investing in Canada Infrastructure Program - is available. But to apply for this fund, feasibility studies must be completed.
I recommend the Province of Ontario establish a fund to support municipalities to complete the required district energy system feasibility studies. The Province can then hold a dedicated district energy system competitive call under the Green Stream of ICIP. This would enable use of local fuels to create local energy and sustainable, economically competitive communities.
",comments-0.json
55062,/comment/55062,"I am tired of the Ontario Government, in particular the Ford administration, wasting taxpayer dollars to pollute the environment.
1    One of the main products of Ontario’s forest biomass industry is wood pellets. Wood pellets are marketed as a clean energy alternative, but we know that wood pellets are dirtier than coal at the smokestack.    This has to stop!
2.   Increasing deforestation as a climate solution is not viable. While the government and industry claim that only waste wood is used to manufacture wood pellets, more whole trees from primary, boreal forests are being logged to meet the demands of this growing industry.
3.  The Ontario government claims that expanding the wood pellet industry will provide alternative employment for fossil fuel workers, but these would be jobs in an industry that dumps more carbon into the atmosphere than what it's replacing.
",comments-0.json
55064,/comment/55064,"Stop expanding the wood pellet industry – it’s a false climate solution that is dirtier than coal at the smokestack.
It’s also leading to increased logging (bad for our ecosystems) and we need more environmental oversight, not less. Our environment is fragile and we need to protect it, not make it easier to destroy.
",comments-1.json
55066,/comment/55066,"It is utterly ridiculous to use trees to create electricity. Does political leadership extend only one voting period?  Can none of the political class do things for the long term benefit of the citizens, or must it always be about getting voted back in, and therefore, focusing exclusively on short term goals.  What if your parents did that?  Ridiculous.  There are plenty of affordable energy sources for our province ot invest in. Just do it.
",comments-1.json
55074,/comment/55074,"Hey i am shocked to find this out. We go from one bad enviromental event to another worse one that is destroying nature and has so many more consqueneces. Please dont approve and do the cutting down of Boreal forests for wooden pellets to burn for Electricity!
Concerned VOTER!
Janice
",comments-1.json
55084,/comment/55084,"Biomass - I.e. burning wood - is not a ""green"" solution for energy policy. Wood is just as dirty as coal at the smokestack,  and we need to preserve forests to produce oxygen and clean the air. This option is presented as a way of recycling wood but in fact has only led to more deforestation. It is a fake solution causing more problems than it solves!
",comments-1.json
55087,/comment/55087,"Wood pellets are dirtier than coal at the smokestack.
Increasing deforestation as a climate solution is not viable. While the government and industry claim that only waste wood is used to manufacture wood pellets, more whole trees from primary, boreal forests are being logged to meet the demands of this growing industry.
The Ontario government claims that expanding the wood pellet industry will provide alternative employment for fossil fuel workers, but these would be jobs in an industry that dumps more carbon into the atmosphere than what it's replacing.
",comments-2.json
55088,/comment/55088,"Burning trees to produce electricity is the wrong approach.  Ontario needs to focus on efficiency measures and conservation first and not create new problems with the use of increased biomass for electricity.  As the globe heats up we need to preserve Ontario forests for oxygen production, recreation and to maintain healthy ecosystems for all living things.  Additionally we need to focus on non polluting forms of electricity generation, especially wind, solar, biogas and hydroelectric - not nuclear, gas or coal.
",comments-2.json
55090,/comment/55090,"Cutting down forests is not a climate solution! Stop greenwashing - this industry won't just use mill by-products; trees will be cut down to meet demand, and your objective to “streamline permitting and reduce regulatory burden for all sectors which use forest biomass” is indicative of this.
We are in the middle of a climate and biodiversity emergency. Our lives, and our descendants' lives, will be affected by the decisions you make.
Stop investing in false solutions and protect our environment!
",comments-2.json
55091,/comment/55091,"We must stop expanding the wood pellet industry as it is dirtier than coal at the smokestack and is using precious whole trees rather than waste. Controls must be kept in place to manage dwindling resources. Wood pellets are a distraction from, not a contribution to, green energy solutions.
",comments-2.json
55093,/comment/55093,"Please stop eating up Ontario's forests and expanding the wood pellet industry. Wood pellets are not a clean energy alternative, and are dirtier than coal at the smokestack. Also, increasing deforestation as a climate solution is not viable. Our boreal forest is a treasure to be cherished, respected, and protected.
",comments-2.json
55095,/comment/55095,"Ontario (and Canada) Should know better than to invest more into non-sustainable energy sources, such as wood pellet fuel. This is not clean energy and it is destroying natural territory, biodiversity and polluting the air.
",comments-2.json
55096,/comment/55096,"I am completely opposed to burning trees for power!  As we all know, trees are extremely valuable in their role sequestering carbon.  How could cutting them down and burning them be anything but negative and harmful?
We have far less destructive ways of generating energy, such as wind and solar.  Why is the Ontario government ignoring them?  Again, living trees are needed to help cut down the amount of carbon in our atmosphere.  They should be protected, not destroyed.
",comments-2.json
55098,/comment/55098,"This new energy approach is not green, it is green washing, and will mean more boreal forests are cut down. We cannot rely on wood pellets in this current time of extreme climate change. This is a terrible solution. As a PhD student at University of Toronto, I'm working hard to make sure we use the knowledge we have to create a better future. This is not the way to create a future for Ontario
",comments-2.json
55100,/comment/55100,"I'm mystified.
Canada is supposed to be an ""advanced"" country, member of G7, champion of environment etc..etc.
How can logging and burning wood on an industrial scale like this be any kind of solution ?
It's becoming increasingly apparent that provincial and federal governments are simply paying lip-service to ""the environment"" and their real alliances are with multinationals and vested interests and both government and industry are pursuing short-term financial gain at the expense on our collective, national security.
",comments-2.json
55103,/comment/55103,"Stop expending wood pellets industry's. It's polluting the air.
",comments-2.json
55105,/comment/55105,"Promoting usage of wood pellets as a “green solution” to create energy is completely false and misleading. Cutting down forests to use as fuel is one of the most short-sighted, environmentally damaging ideas for our province. NOT ACCEPTABLE! Please stop this madness and become a real leader for the future by adopting real solution to help our province succeed.
",comments-2.json
55107,/comment/55107,"I am writing to speak out against expanding the wood pellet industry. With all the sustainable, green and clean energy options available to us today it’s absurd that we are considering burning wood biomass as a so-called green solution. Burning wood pellets is dirtier than coal at the smokestack, period.
The argument that this industry only uses mill by-products is also disingenuous. There are much better uses for mill by-products (for example engineered wood products such as particle board and mdf) and the reality is many Canadian provinces including Ontario are already logging whole trees from primary forests to meet the growing demand for wood pellets
The current Ontario government has a legacy of gutting important environmental legislation (for example the Endangered Species Act) and this is no different. Objective 3 of this action plan includes, “streamline permitting and reduce regulatory burden for all sectors which use forest biomass.” This is a serious red flag as it essentially means there would be fewer environmental checkpoints.
Amidst an ever growing climate crisis, we simply can’t afford to keep chopping down forests to make a fuel that emits immense amounts of carbon dioxide. Wood pellets are a false climate solution.
",comments-2.json
55109,/comment/55109,"One of the main products of Ontario’s forest biomass industry is wood pellets. Wood pellets are marketed as a clean energy alternative, but we know that wood pellets are dirtier than coal at the smokestack.
Increasing deforestation as a climate solution is not viable. While the government and industry claim that only waste wood is used to manufacture wood pellets, more whole trees from primary, boreal forests are being logged to meet the demands of this growing industry.
The Ontario government claims that expanding the wood pellet industry will provide alternative employment for fossil fuel workers, but these would be jobs in an industry that dumps more carbon into the atmosphere than what it's replacing.
",comments-3.json
55112,/comment/55112,"Wood pellets are not environmentally friendly. And it makes no sense to cut down our forests to use for fuel. Burning our carbon sinks to release carbon is logically a very stupid idea. We need more solar and wind projects if we are really going to help the environment. I encourage the Ontario government  to rethink this very flawed piece of legislation.
",comments-3.json
55113,/comment/55113,"Increasing deforestation as a climate solution is not viable. While the government and industry claim that only waste wood is used to manufacture wood pellets, more whole trees from primary, boreal forests are being logged to meet the demands of this growing industry.
The Ontario government claims that expanding the wood pellet industry will provide alternative employment for fossil fuel workers, but these would be jobs in an industry that dumps more carbon into the atmosphere than what it's replacing.
",comments-3.json
55114,/comment/55114,"Wood pellets are marketed as a clean energy alternative, but we know that wood pellets are dirtier than coal at the smokestack.
Increasing deforestation as a climate solution is not viable. While the government and industry claim that only waste wood is used to manufacture wood pellets, more whole trees from primary, boreal forests are being logged to meet the demands of this growing industry.
Expanding the wood pellet industry will not provide alternative employment for fossil fuel workers.  These would be jobs in an industry that dumps more carbon into the atmosphere than what it's replacing.
",comments-3.json
55116,/comment/55116,"One of the largest contributors to climate change is deforestation. Look at an aerial photograph of cultivated land, where forests would slowly take up carbon dioxide and bury it into new biomass and consequently form more soil. This carbon sink is lost with cultivated land. This carbon sink is lost with reducing forests for any reason, whether it be grey development or agricultural land. Why would we allow for loss of forest to generate biomass? The release of carbon captured in this biomass and the instantaneous loss of capacity to capture more carbon by destroying existing sinks would be devastating. Increasing forest biomass harvest amounts at all is a bad plan for reducing green house gas emissions, because it will reduce the ability of forest to capture carbon in the first place. Jobs in forestry can be directed to other sustainable industries such as geothermal heating and cooling in local communities or small scale manufacturing of specialized equipment for this industry.
",comments-3.json
55118,/comment/55118,"One of the main products of Ontario’s forest biomass industry is wood pellets. Wood pellets are marketed as a clean energy alternative, but we know that wood pellets are dirtier than coal at the smokestack.
Increasing deforestation as a climate solution is not viable. While the government and industry claim that only waste wood is used to manufacture wood pellets, more whole trees from primary, boreal forests are being logged to meet the demands of this growing industry.
The Ontario government claims that expanding the wood pellet industry will provide alternative employment for fossil fuel workers, but these would be jobs in an industry that dumps more carbon into the atmosphere than what it's replacing.
We cannot afford false climate solutions that are marching us into planetary catastrophe while trampling Indigenous Sovereignty and crucial biodiversity. We must demand better from the Ontario government and stop the expansion of this false climate solution in its tracks.
",comments-3.json
55120,/comment/55120,"It is unacceptable to log/cut down forests for biomass. Canada cannot meet our climate targets if we continue to burn wood and use biomass, let alone expand the industry. Biomass is not a clean energy alternative. More focus should be placed into cleaner renewable energies that will not continue to put carbon into the atmosphere, not expanding the biomass industry in Canada. I oppose this plan.
",comments-3.json
55121,/comment/55121,"Logging timber for burning to create electricity is unsustainable. The taking of forests and trees must stop - the damage to the environment is too costly. Logging, and reducing wood into pellets, uses too much energy and resources to produce. Read Annie Proulx's book Barkskins; a bestselling epic about the demise of the world’s forests: perhaps the greatest environmental novel ever written with possible ecological collapse unfolding catastrophe. Stop the taking of forests. There are other solutions - more creativity is required to solve this problem.
",comments-3.json
55125,/comment/55125,"I am appalled. Increasing deforestation as a solution to climate change is nonsense. How is it possible for Ontario’s Conservative Government to suggest that wood pellets can be marketed as a clean energy solution.
You are claiming that expanding the wood pellet industry will provide alternative employment for fossil fuel workers, but these would be jobs in an industry that dumps more carbon into the atmosphere than what it's replacing.
This is not a solution.
Less expensive Hydro is a solution - to encourage those burning wood pellets as a lower cost alternative to reduce their use.
Please focus on a solution that will actually reduce our carbon footprint, Deforestation and burning is not a solution.
",comments-3.json
55126,/comment/55126,"No.  Earth has given us and is giving us all we need, but its resources are finite.  Earth cannot afford to have the decreasing biomass, carbon sink, health giving trees taken down to burn and emit more pollution.
Abandon this plan and re-instate the environmental provision the Ontario government cancelled at great expenses when it came to power.
As a very concerned grandmother I thank you for taking the wise course of action.
",comments-3.json
55128,/comment/55128,"We should be planting more trees not cutting them down!  That is ruining so many homes and endangering
wildlife and our eco system!  How is this even a thought? Why don't we burn garbage like they are doing over in the Sweden, it would solve so much!  Reduce  our landfills there will never be a shortage of garbage and it will save lives!
",comments-3.json
55129,/comment/55129,"I’m concerned with biomass energy running out of deadfall and scrap wood to make pellets and having to switch to cutting down healthy living trees in order to keep electricity flowing. Burning wood also releases carbon dioxide into the air which we are trying to avoid. Switching from burning one fuel source to another isn't going to solve any environmental issues. We need to start new power projects that don’t have climate concerns. By investing in renewable power options, it will encourage new tech that will lower costs and increase efficiency.
",comments-3.json
55131,/comment/55131,"Our forests - the natural habitats of many animal species - are already under severe threat. Using wood pellets and products for yet another way to decimate trees is not the solution. We need to pull together to find better ways that don’t destroy the environment and the climate - trees are important regulators of the earth’s atmosphere and an important environment of biodiversity.  Please don’t consider yet another reason to decimate our forests. Think of the earth legacy that we want to leave to our children and their children.
",comments-4.json
55133,/comment/55133,"One of the main products of Ontario’s forest biomass industry is wood pellets. Wood pellets are marketed as a clean energy alternative, but they are dirtier than coal.
Increasing deforestation as a climate solution is not viable. While you claim that only waste wood is used to manufacture wood pellets, more whole trees from primary, boreal forests are being logged to meet the demands of this growing industry.
You claim that expanding the wood pellet industry will provide alternative employment for fossil fuel workers, but these would be jobs in an industry that dumps more carbon into the atmosphere than what it's replacing.
We cannot afford false climate solutions that are marching us into planetary catastrophe. Please stop expanding the wood pellet industry under the guise of a climate solution.
",comments-4.json
55143,/comment/55143,"False climate solutions, that’s what cutting down forests for energy is. This is what makes the biomass debate so urgent, and so dangerous.
The forestry industry's marketing of wood pellets (biomass) as a climate solution to replace fossil fuels is a false climate solution. Burning wood pellets is dirtier than coal at the smokestack. While wood pellets are supposed to be made from wood waste and dead trees, more and more whole trees from across Canada are being logged and exported to produce carbon loaded energy internationally.
We cannot afford false climate solutions that are marching us into planetary catastrophe while trampling Indigenous Sovereignty and crucial biodiversity. I demand better from the Ontario government and insist that they stop the expansion of this false climate solution in its tracks.
The following are key points that must be taken into consideration by the current Ontario government when drafting the “Draft Forest Biomass Action Plan”:
One of the main products of Ontario’s forest biomass industry is wood pellets. Wood pellets are marketed as a clean energy alternative, but we know that wood pellets are dirtier than coal at the smokestack.
Increasing deforestation as a climate solution is not viable. While the government and industry claim that only waste wood is used to manufacture wood pellets, more whole trees from primary, boreal forests are being logged to meet the demands of this growing industry.
The Ontario government claims that expanding the wood pellet industry will provide alternative employment for fossil fuel workers, but these would be jobs in an industry that dumps more carbon into the atmosphere than what it's replacing.
",comments-4.json
55144,/comment/55144,"I am concerned about the expansion of biomass given the pollution given off when burned. I am also concerned about increasing deforestation to sustain demand for wood pellets. Conserving and expanding natural spaces to preserve biodiversity and carbon sequestration is imperative and needs to go hand in hand with solving the climate crisis. We must protect the boreal forest and there is not enough oversight to ensure that areas aren’t cut down to sustain the demand for this type of energy.
",comments-4.json
55147,/comment/55147,"One of the main products of Ontario’s forest biomass industry is wood pellets. Wood pellets are marketed as a clean energy alternative, but we know that wood pellets are dirtier than coal at the smokestack.
Increasing deforestation as a climate solution is not viable. While the government and industry claim that only waste wood is used to manufacture wood pellets, more whole trees from primary, boreal forests are being logged to meet the demands of this growing industry.
The Ontario government claims that expanding the wood pellet industry will provide alternative employment for fossil fuel workers, but these would be jobs in an industry that dumps more carbon into the atmosphere than what it's replacing.
",comments-4.json
55148,/comment/55148,"Start looking like you care about the environment, our health and children's future are dependent from you and us. So act responsibly without thinking we won’t know the real cash insensitive behind those unexplained dirty deals.
",comments-4.json
55152,/comment/55152,"This government has lowered the bar on environmental standards consistently and deliberately to enable developers and extractors create more wealth for themselves while ignoring the needs of ordinary Ontarians
for clean spaces to live in, clean water to drink. It is reckless to ignore climate change by removing more boreal forest and encroaching on watersheds that
sustain all living creatures including you and I.
Please stop thé expansion of the wood pellet industry. Obviously destroying forests to create electric energy by burning wood is senseless. Producing carbon while reducing the carbon sink is a senseless. This is another extractive industry that benefits no one except the shareholders and owners of these companies.
Shame on you for abusing your positions of power to degrade our forests, water resources, important animal habitats and agricultural land to please your wealthy doners.
It is no accident that your transition team consisted of wealth managers.
",comments-4.json
55157,/comment/55157,"Point #1: Ontario is also home to North America’s largest forest biomass-only electricity generating station. They claim that the province is a leader in the emerging green economy because of the ‘clean electricity’ produced from wood pellets, but we know that burning wood pellets is dirtier than coal at the smokestack. The Ontario government is using that as a key point to justify expanding the industry. They are intentionally deceiving the public to generate higher demand and open up new market pathways.
Point #2: The Ontario government is also largely selling the forest biomass industry as a circular economy because they claim that it only uses “mill by-products” aka, waste wood, to manufacture wood pellets. However, many Canadian provinces including Ontario are logging whole trees from primary forests to meet the growing demand for wood pellets. One of the key objectives (objective 3) of this action plan includes, “streamline permitting and reduce regulatory burden for all sectors which use forest biomass,” which is concerning because that essentially means there would be fewer environmental checkpoints. Ontario has already gutted the Endangered Species Act, which is a key regulatory body.
Point #3: The argument to expand the forest-biomass industry, particularly the wood pellet sector, to provide low-carbon jobs in replacement of fossil fuel jobs isn’t valid. Amidst an ever growing climate crisis, we simply can’t afford to keep chopping down forests to make a fuel that emits immense amounts of carbon dioxide. Moreover, it can take centuries for forests to regain the majority of their carbon storage after being logged. Once again, wood pellets are a false
",comments-5.json
55158,/comment/55158,"I am requesting that the Ontario Government stop expanding the wood pellet industry.  We need to protect our forests.  Burning wood pellets is also damaging for the environment.  There is a huge risk of whole trees ending up used in these products.  I understand the use of whole trees has occurred in other provinces to meet demand for wood pellets.  That is not solving a problem, only creating a new one.
We need to protect our environment for future generations.  This plan appears to be short-sighted with a risk of creating too many other issues.
",comments-5.json
55162,/comment/55162,"One of the main products of Ontario’s forest biomass industry is wood pellets. Wood pellets are marketed as a clean energy alternative, but we know that wood pellets are dirtier than coal at the smokestack.
Increasing deforestation as a climate solution is not viable. While the government and industry claim that only waste wood is used to manufacture wood pellets, more whole trees from primary, boreal forests are being logged to meet the demands of this growing industry.
The Ontario government claims that expanding the wood pellet industry will provide alternative employment for fossil fuel workers, but these would be jobs in an industry that dumps more carbon into the atmosphere than what it's replacing.
Please rethink this false climate solution.
",comments-5.json
55163,/comment/55163,"The Ontario government is also largely selling the forest biomass industry as a circular economy because they claim that it only uses “mill by-products” aka, waste wood, to manufacture wood pellets. However, many Canadian provinces including Ontario are logging whole trees from primary forests to meet the growing demand for wood pellets. One of the key objectives (objective 3) of this action plan includes, “streamline permitting and reduce regulatory burden for all sectors which use forest biomass,” which is concerning because that essentially means there would be fewer environmental checkpoints. Ontario has already gutted the Endangered Species Act, which is a key regulatory body.
The argument to expand the forest-biomass industry, particularly the wood pellet sector, to provide low-carbon jobs in replacement of fossil fuel jobs isn’t valid. Amidst an ever growing climate crisis, we simply can’t afford to keep chopping down forests to make a fuel that emits immense amounts of carbon dioxide. Moreover, it can take centuries for forests to regain the majority of their carbon storage after being logged. Once again, wood pellets are a false climate solution.
",comments-5.json
55174,/comment/55174,"Please stop the expansion of the wood pellet industry.  We know that wood pellets are dirtier than coal at the smokestack and increasing deforestation as a climate solution is not viable. While you and the industry claim that only waste wood is used to manufacture wood pellets, more whole trees from primary, boreal forests are being logged to meet the demands of this growing industry.
",comments-5.json
