,url,comment,page_file
100694,/comment/100694,"I support  019-8289 to amend the Rondeau Park Management Plan to allow cottages to remain in Rondeau Park until  2038 and beyond.  This amendment needs to proceed with two way discussions involving the Rondeau Cottagers Association who actively encouraged the protection of this Heritage Community and the environment.
",comments-0.json
100695,/comment/100695,"I strongly support a lease extension to 2038 for the cottage owners within Rondeau Provincial Park.   The cottages are part of the original heritage of the park.  I find the cottage owners to be respectful of the park and are certainly mindful of the natural environment in the park.  I would hope that the government will negotiate this new lease agreement in good faith and avoid any financially punitive fee increases as it relates to cottage owners.
Please extend the leases for cottage owners.
",comments-0.json
100699,/comment/100699,"I support the proposal in ERO 019-8289 to amend the Rondeau Park Management Plan to allow cottages to remain in Rondeau Park until at least 2038. The original 1894 Park charter describes the cottage community as one of the two reasons the Park was created and the Heritage Cottage Community has been integral to the park since its very inception.
However, new leases or extensions as part of this initiative must have reasonable terms and conditions and not be driven to achieve eviction by punitive economic terms. New lease agreements must be developed in consultation with the Rondeau Cottagers Association.
I also note that the decision for ERO 011-1300 posted on December 20, 2019 stated that “Our final policy decision respecting this proposal will allow us to consult on a proposal for a new option for the long-term occupation of cottage lots. We expect to post a new proposal on the Environmental Registry of Ontario early in 2020”. I am still awaiting this outstanding proposal and to have discussions to develop the long term cottage tenure solution.
",comments-1.json
100700,/comment/100700,"I am commenting on ERO 019-8289, the proposal to change the Rondeau Park Management Plan.
I fully support the proposal in ERO 019 8289 to amend the Rondeau Park Management Plan to allow cottages to remain in Rondeau Park until at least 2038. The original 1894 Park Charter describes the cottage community as one of the two reasons the Park was created and the Heritage Cottage Community has been integral to the park since its very inception.
New leases or extensions as part of this initiative must have reasonable terms and conditions and not be driven to achieve eviction by punitive economic terms. New lease agreements must be developed in consultation with the Rondeau Cottagers Association.
The decision for ERO 011 1300 posted on December 20, 2019 stated that “ Our final policy decision respecting this proposal will allow us to consult on a proposal for a new option for the long term occupation of cottage lots. We expect to post a new proposal on the Environmental Registry of Ontario early in 2020.” The cottage community is anxiously awaiting this outstanding proposal and to have discussions to develop the long term cottage tenure solution.
",comments-1.json
100702,/comment/100702,"I support the lease extension out to 2038.  Rondeau remains a very important part of our family and we look forward to many more years enjoying nature at the park.  We are optimistic that lease rates can remain competitive and look forward to the new lease arrangements being worked on collaboratively with the Rondeau Cottagers Association.  We are also still very optimistic that the Ontario Government will release a long term proposal to the cottagers.
Thank you and have a great day!
",comments-1.json
100704,/comment/100704,"We (my husband and our family) support the lease extension with the important caveat that we still expect to be in a collaborative discussion about the terms of the lease, through the Rondeau Cottagers Association.  We look forward to seeing the first draft proposal after those conversations have been had.  Our biggest concern is that the strings attached to the lease, in the form of increased costs, will be so high, it effectively becomes an eviction by another name.  As you know the cottage owners are in the park because they are a big part of the reason the park was created in the first place, when it started in the 1800’s.  I do hope this extension is an authentic recognition of our contributions and, if it is, I will embrace the extension fully.
",comments-1.json
100705,/comment/100705,"Yes, I absolutely support this Rondeau Park Management Plan Amendment! A.  Cottagers have a long history with the Park and stand as distinct and thriving heritage community that's worth preserving. I urge that lease fees not be adjusted in a punitive manner to try to encourage the breakdown of this community.
A.
",comments-1.json
100706,/comment/100706,"I support the proposal in ERO 019-8289 to amend the Rondeau Park Management Plan to allow cottages to remain in Rondeau Park until at least 2038. The original 1894 Park charter describes the cottage community as one of the two reasons the Park was created and the Heritage Cottage Community has been integral to the park since its very inception.
2)  New leases or extensions as part of this initiative must have reasonable terms and conditions and not be driven to achieve eviction by punitive economic terms. New lease agreements must be developed in consultation with the Rondeau Cottagers Association.
3)  The decision for ERO 011-1300 posted on December 20, 2019 stated that “Our final policy decision respecting this proposal will allow us to consult on a proposal for a new option for the long-term occupation of cottage lots. We expect to post a new proposal on the Environmental Registry of Ontario early in 2020”. The cottage community is anxiously awaiting this outstanding proposal and to have discussions to develop the long term cottage tenure solution.
",comments-1.json
100708,/comment/100708,"We wish to add our support for the proposal to amend the Rondeau Park Management Plan that would allow cottagers to remain until at least the year 2038.   Such an extension would reflect the spirit and understanding of the original 1894 Park Chart which designated cottagers as an integral part of the Park.
We would further expect that the terms and conditions would be reasonable and fair and arrived at through negotiations with the Rondeau Cottagers Association.
We further hope that this process will not be drawn out and hampered but will be a constructive one that addresses the legitimate concerns and needs of the cottager community which is fully committed to preserve and enhancing the Rondeau Park environment.
",comments-1.json
100709,/comment/100709,"I support the proposal in ERO 019-8289 to amend the Rondeau Management Plan to allow cottages to remain in Rondeau Park until at least 2038.  Rondeau Park was created with cottages as one of the two primary reasons.  To this day, these heritage cottages form an integral part of the Rondeau Park allure.  I believe that when this lease extension is granted, the terms must be in consultation with the cottagers via their association and they must be reasonable.  The Ontario government of Doug Ford must not be known as the government driving eviction through punitive economic terms, of almost 300 families during a time when housing is on the front page of the news almost every day.  While a lease extension to 2038 is welcome, I believe the government must engage with the cottagers through their representatives to develop a long term, permanent solution for this vibrant community in Southwest Ontario.
",comments-1.json
100710,/comment/100710,"I support the proposal in ERO 019-8289 to amend the Rondeau Management Plan to allow cottages to remain in Rondeau Park until at 2038 and hopefully far beyond.  The creation of the 1894 charter describes the cottage community as one of the primary reasons for the park’s creation. These heritage cottages, some over 100 years old, form an integral part of the Rondeau Park today.  I believe that when this lease extension is granted, the terms must be in consultation with the cottagers via their association and they must be reasonable.  The Ontario government must not attempt to drive eviction of the cottagers through punitive economic terms, which we have seen in the Algonquin cottage community since they singed their lease extension.   I believe the government must engage with the cottagers through their representatives to develop a long term, permanent solution for this vibrant community.
",comments-1.json
100711,/comment/100711,"I support the proposal in ERO 019-8289 to amend the Rondeau Management Plan to allow cottages to remain in Rondeau Park until at least 2038.  Rondeau Park was created with cottages as one of the two primary reasons.  To this day, these heritage cottages form an integral part of the Rondeau Park.  I believe that when this lease extension is granted, the terms must be in consultation with the cottagers via their association and they must be reasonable.  The Ontario government of Doug Ford must not be known as the government driving eviction through punitive economic terms.  In all fairness and from a purely political viewpoint, this would not benefit the Conservative party heading into an election.  While a lease extension to 2038 is most welcome for the cottagers, I believe the government must immediately engage with the cottagers through their representatives and develop a long term, permanent solution in a timely manner for this vibrant community in South West Ontario.
",comments-1.json
100712,/comment/100712,"1)  I support the proposal in ERO 019-8289 to amend the Rondeau Park Management Plan to allow cottages to remain in Rondeau Park until at least 2038. The original 1894 Park charter describes the cottage community as one of the two reasons the Park was created and the Heritage Cottage Community has been integral to the park since its very inception.
2)  New leases or extensions as part of this initiative must have reasonable terms and conditions and not be driven to achieve eviction by punitive economic terms. New lease agreements must be developed in consultation with the Rondeau Cottagers Association.
3)  The decision for ERO 011-1300 posted on December 20, 2019 stated that “Our final policy decision respecting this proposal will allow us to consult on a proposal for a new option for the long-term occupation of cottage lots. We expect to post a new proposal on the Environmental Registry of Ontario early in 2020”. The cottage community is anxiously awaiting this outstanding proposal and to have discussions to develop the long term cottage tenure solution.
",comments-1.json
100714,/comment/100714,"Yes I fully support the 14 year lease extension for the Heritage Cottages of Rondeau Park.
I would hope that any changes to the conditions of the current lease will be done in consultation with the Rondeau Cottagers Association.
Ultimately The Cottagers would like to see a proposal for a long term solution.
",comments-1.json
100715,/comment/100715,"I fully support the proposal in ERO 019-8289 to amend the Rondeau Park Management Plan, allowing cottages to remain until at least 2038. The cottage community has been an integral part of the park’s heritage since its founding in 1894. However, it’s crucial that any new leases or extensions are fair and not designed to force evictions through unreasonable economic terms. These agreements should be made in consultation with the Rondeau Cottagers Association. Additionally, the community is still waiting for the long-term solution promised in the ERO 011-1300 decision from 2019, and we’re eager to begin those discussions.
",comments-1.json
100716,/comment/100716,"I support the proposal in ERO 019-8289 to amend the Rondeau Park Management Plan to allow cottages to remain in Rondeau Park until at least 2038.
The cottages are a part of the heritage of the park and the Cottagers are excellent stewards and advocates for the park and all that it has to offer.
I also support a long term solution to lease renewals as contemplated in ERO 011-1300 posted on December 20, 2019.
Thank you
",comments-1.json
100717,/comment/100717,"ERO 011-1300
I support the change to the Park Management Plan to allow cottages to remain until Dec. 31, 2038.
The Rondeau Park Charter 1884 stated the park was created to encourage a cottage community.
After several lease extensions over the years
A 2019 ERO 011-1300 included a promise stating “ In the near future we will post a policy proposal to consult on a different option for long term occupancy of cottage lots in Rondeau”
New lease costs must be reasonable and in consultation with the Rondeau Cottagers Association.
Please keep your word.
",comments-1.json
100718,/comment/100718,"I am in support of the proposal (ERO 019-8289) to extend the leases to cottagers in Rondeau Park.  My family has enjoyed our 100 year old cottage since 2010 and appreciate that the original Park Charter always included the cottages.  As such we have always respected the Park Rules, avoiding any environmental impact, and experiencing the unique wildlife that we feel we are helping to protect, particularly through educating the next generation.
",comments-1.json
100721,/comment/100721,"1)  I support the proposal in ERO 019-8289 to amend the Rondeau Park Management Plan to allow cottages to remain in Rondeau Park until at least 2038. The original 1894 Park charter describes the cottage community as one of the two reasons the Park was created and the Heritage Cottage Community has been integral to the park since its very inception.
2)  New leases or extensions as part of this initiative must have reasonable terms and conditions and not be driven to achieve eviction by punitive economic terms. New lease agreements must be developed in consultation with the Rondeau Cottagers Association.
3)  The decision for ERO 011-1300 posted on December 20, 2019 stated that “Our final policy decision respecting this proposal will allow us to consult on a proposal for a new option for the long-term occupation of cottage lots. We expect to post a new proposal on the Environmental Registry of Ontario early in 2020”. The cottage community is anxiously awaiting this outstanding proposal and to have discussions to develop the long term cottage tenure solution.
",comments-2.json
100722,/comment/100722,"I support the proposed lease extension to 2038. Further it would be helpful to provide the cottagers some reassurance that further lease extensions will be granted after that date. The cottagers need reassurance about duration of occupancy before investing in upkeep and renovations of their cottages. The recent pattern of short-term lease extensions is untenable. The cottages have been a longstanding feature of the park and have existed for years in equilibrium with the natural environment of the park. With that in mind the cottagers should abide by the terms of the lease. Terms related to environmental protection, especially related to such things as potential invasive species, should be enforced.
",comments-2.json
100723,/comment/100723,"I support the proposal in ERO 019-8289 to amend the Rondeau Park Management Plan to allow cottages to remain in Rondeau Park until at least 2038. The original 1894 Park charter describes the cottage community as one of the two reasons the Park was created and the Heritage Cottage Community has been integral to the park since its very inception.
",comments-2.json
100724,/comment/100724,"I support the proposal in ERO 019-8289 to amend the Rondeau Management Plan to allow cottages to remain in Rondeau Park until at least 2038.  Rondeau Park was created with cottages as one of the two primary reasons.  To this day, these heritage cottages form an integral part of the Rondeau Park.  I believe that when this lease extension is granted, the terms must be in consultation with the cottagers via their association and they must be reasonable.  The Ontario government of Doug Ford must not be known as the government driving eviction through punitive economic terms.  In all fairness and from a purely political viewpoint, this would not benefit the Conservative party heading into an election.  While a lease extension to 2038 is most welcome for the cottagers, I believe the government must immediately engage with the cottagers through their representatives and develop a long term, permanent solution in a timely manner for this vibrant community in South West Ontario.
",comments-2.json
100727,/comment/100727,"Yes, we support ERO 019-8289 to allow cottages to remain in Rondeau Provincial Park until 2038 and beyond. The new leases MUST have reasonable terms that are determined in discussions with the Rondeau Cottagers Association. We would like to continue to move froward toward the solution of long term cottage tenure.
",comments-2.json
100728,/comment/100728,"I support the proposal in ERO 019-8289 to amend the Rondeau Park Management Plan to allow cottages to remain in Rondeau Park until at least 2038. My understanding is that the Provincial Parks act already authorizes cottages can remain in Rondeau Park through 2038, so it is quite a surprising use of Ontario taxpayer dollars that the Rondeau Park Management Plan has not already been updated accordingly.  Plus, Rondeau was chartered to include cottages and the Heritage Cottage Community has been integral to the park ever since.
New lease agreements and extensions must be developed in consultation with the Rondeau Cottagers Association.  Too often we have seen the government attempt to draft terms without consultation with the cottagers only to discover they have overlooked obvious shortcomings of their proposals.  Start the conversation directly with the Rondeau Cottagers Association Executive Board.
Act on the decision for ERO 011-1300 posted on December 20, 2019 which stated that “Our final policy decision respecting this proposal will allow us to consult on a proposal for a new option for the long-term occupation of cottage lots.""  Key term there was LONG TERM OCCUPATION.  The cottage community is ready, willing and able to engage in a thoughtful discussion on how to achieve that.
We need willing and motivated members of the government to engage in that discussion rather than continuing to push things down the road for the next minister or administration to deal with.
A long term tenure agreement has substantial opportunity to benefit the long term health of the park.  Let's get the government and the cottagers engaged in activities that make things better.
This can be an awesome partnership if only the government would engage with the cottagers rather than treating the cottagers like the enemy.
",comments-2.json
100729,/comment/100729,"I Support the extension up to 2038 and well beyond that date if necessary to complete the sale of the lots to the cottage owners. I believe the sale of the lots to the existing cottage owner is the only reasonable and sensibly option for the Crown and the public. The lease is only a short term bandaid that needs to lead to  the sale of the lots. This park was built on the existence  of cottages in the park. I would like to assume that this lease  extension is to allow time to finalize the sale of the lots to present cottage owners, which was agreed upon by previous Ministers.
There a lot of false statements made about the cottage community in Rondeau, and the true facts are being ignored. Cottages are Not harming the park or the environment. They actually create habitat for species. Not destroy it. Many people make unfounded comments about cottagers, just because that is what some people do about everything.
Final comment - extend the lease till 2038, but make the sale of the lots to the cottagers asap.
",comments-2.json
100731,/comment/100731,"As the original charter for Rondeau was to create a cottage community and the historic Heritage community that was created has been an integral and harmonious part of the Park for over 100 years,  I support the proposal in ERO 019-8289 to amend the Rondeau Park Management Plan to allow cottages to remain in Rondeau Park until at least 2038.
I would expect new leases and extensions to be developed in consultation with the Rondeau Cottagers Association with terms that are reasonable and not egregious.
A proposal to develop a long-term cottage tenure solution had been discussed in a 2019 ERO and I believe it would be in the best interest of the park, the cottagers and the Chatham-Kent community to develop this long-term cottage tenure solution and end the senseless waste of time, money and resources created by these short term leases and extensions.
",comments-2.json
100732,/comment/100732,"Please approve the proposed lease extension at Rondeau Provincial Park. My great grandfather built our cottage and it has been the magnet for my family that encourages all of us to laugh, relax, and enjoy nature. We have been active in the community of Rondeau, and have always called this cottage our happy place. It is truly special, and will continue to stay special with the sense of community and care that we all have for the park.
",comments-2.json
100733,/comment/100733,"I support the 14 year rondeau cottage lease extension . The rondeau cottages have been a part of Rondeau provincial park since its inception. I encourage the ministry and current government in conjunction with the Rondeau Cottagers association enter into a long term permanent tenure for the cottages asap.
I would also like to point out the following:
1)  I support the proposal in ERO 019-8289 to amend the Rondeau Park Management Plan to allow cottages to remain in Rondeau Park until at least 2038. The original 1894 Park charter describes the cottage community as one of the two reasons the Park was created and the Heritage Cottage Community has been integral to the park since its very inception.
2)  New leases or extensions as part of this initiative must have reasonable terms and conditions and not be driven to achieve eviction by punitive economic terms. New lease agreements must be developed in consultation with the Rondeau Cottagers Association.
3)  The decision for ERO 011-1300 posted on December 20, 2019 stated that “Our final policy decision respecting this proposal will allow us to consult on a proposal for a new option for the long-term occupation of cottage lots. We expect to post a new proposal on the Environmental Registry of Ontario early in 2020”. The cottage community is anxiously awaiting this outstanding proposal and to have discussions to develop the long term cottage tenure solution.
Best regards.
",comments-2.json
100736,/comment/100736,"Hello, I support the proposal in ERO-019-8289 to amend the Rondeau Park Management Plan to allow cottages to remain in Rondeau Park until 2038, and beyond. Rondeau Park was created specifically for cottages over 100 years ago, and now is considered a heritage community, a community which cares deeply for the park and all its natural beauty, a community that supports many businesses in the surrounding areas. If a new lease is granted, it must have reasonable terms and conditions for the leaseholders, that is agreeable with everyone involved. Thank you for your time.
",comments-2.json
100737,/comment/100737,"I support the proposal in ERO 019-8289 to allow cottages to remain in Rondeau Park until at least 2038. The original 1894 Park charter includes the cottage community as one of the reasons the Park was created.
New leases or extensions must have reasonable terms and conditions and developed in consultation with the Rondeau Cottagers Association.
",comments-2.json
100739,/comment/100739,"We support the proposal in ERO 019-8289 to amend the Rondeau Park Management Plan to allow cottages to remain in Rondeau Park until at least 2038. The original 1894 Park charter describes the cottage community as one of the two reasons the Park was created and the Heritage Cottage Community has been integral to the park since its very inception.
2)  New leases or extensions as part of this initiative must have reasonable terms and conditions.
New lease agreements should be developed in consultation with the Rondeau Cottagers Association.
3)  The decision for ERO 011-1300 posted on December 20, 2019 stated that “Our final policy decision respecting this proposal will allow us to consult on a proposal for a new option for the long-term occupation of cottage lots. We expect to post a new proposal on the Environmental Registry of Ontario early in 2020”.
The cottage community is awaiting this outstanding proposal and is eager to have discussions to develop the long term cottage tenure solution.
Thank you for your attention and consideration.
",comments-2.json
100746,/comment/100746,"I would like to see the lease extended to 2038. I am in favour of it. I think their people within the Ministry that refuse to look at facts and push for their own agenda and not reality. Cottages HAVE  NOT harmed this park, but made it. They seem to think a degree is more knowledge that lifetime experiences of local people. Just think, over 125 years of cottages, and the dune beach is more than 300 feet wider now than when cottages were first encouraged to be built. And none of that area is built upon. Cottages are not taking up any of the lakeshore beach. NOT ANY. And the fact is there are only 5 cottages that have water frontage, and they are all on Rondeau Bay, NOT Lake Erie. Plus these 5 lots take up 250 feet in total of a 8 mile Rondeau Bay shoreline. The benefits that these cottage lots provide far surpasses any negative idea that one may suggest.
Over 125 years of cottages and the ecology is still thriving and going strong.
Yes - extend the leases.
",comments-3.json
100747,/comment/100747,"I support the proposal in ERO 019-8289 to amend the Rondeau Park Management Plan to allow cottages to remain in Rondeau Park until at least 2038. New leases or extensions as part of this initiative must have reasonable terms and conditions and not be driven to achieve eviction by punitive economic terms. New lease agreements must be developed in consultation with the Rondeau Cottagers Association. The cottage community is anxiously awaiting this outstanding proposal and to have discussions to develop the long term cottage tenure solution. The cottages in Rondeau park are a special place for so many and have provided countless memories and love for nature.
",comments-3.json
100749,/comment/100749,"Yes I am in favour of the 14 year extension
For the cottages at Rondeau.
They have been there and are part of the park
That makes it interesting to visit.
My vote is yes to your proposal!
",comments-3.json
100755,/comment/100755,"1)  The original 1894 Park charter describes the cottage community as one of the two reasons the Rondeau Park cottage community has been integral to the park since its very inception. The cottages and its community have formed a long standing symbiotic relationship. This symbiotic relationship has been documented time and time again by the Minstry. Whereas any concerns suggested by private citizens about cottages in the Park are not evidence based. For these reasons, I support the Rondeau Park plan for cottages to remain in place to at least 2038.
2)  New leases or extensions as part of this initiative must have reasonable terms and conditions and be developed in consultation with the Rondeau Cottagers Association.
3)  There is an outstanding proposal, ERO 011-1300 that has been tabled from decision since December 2019 to develop the long term cottage tensure solution. The cottage community is anxiously awaiting this outstanding proposal and to have discussions wiht the Ministry and potentially the Municipality of Chatham Kent, to develop the long term cottage tenure solution.
",comments-3.json
100756,/comment/100756,"The decision for ERO 011-1300 posted on December 20, 2019 stated that “Our final policy decision respecting this proposal will allow us to consult on a proposal for a new option for the long-term occupation of cottage lots. We expect to post a new proposal on the Environmental Registry of Ontario early in 2020”. The cottage community is anxiously awaiting this outstanding proposal and to have discussions to develop the long term cottage tenure solution.
",comments-3.json
100757,/comment/100757,"Yes! I wholeheartedly support this lease extension in Rondeau Provincial Park. However, the decision for ERO 011-1300 posted on December 20, 2019 stated that “Our final policy decision respecting this proposal will allow us to consult on a proposal for a new option for the long-term occupation of cottage lots. We expect to post a new proposal on the Environmental Registry of Ontario early in 2020”. My family and I anxiously await additional news about this outstanding proposal in order to develop a long term cottage tenure solution for Rondeau Park leaseholders.
",comments-3.json
100763,/comment/100763,"I am commenting in support of ERO 019-8289 that proposes to amend the Rondeau Park Management Plan to allow cottages to remain in Rondeau Park until at least 2038.  These cottage leases are an integral part of the heritage and history of the park and the cottagers remain stewards of the Park and positively impact the area.  Extension of these leases with fair and reasonable conditions for a longer duration will stabilize the community and reduce administrative and legal workload within the Ministry associated the recent repeated short-term lease extensions. This was the original intention of cottage leases in the Park.
",comments-3.json
100766,/comment/100766,"I support amending the Rondeau Park Management Plan (ERO 019-8289) to allow cottages to remain until at least 2038, as the 1894 Park Charter recognizes the cottage community as a key reason for the Park's establishment, and this is now considered a heritage community.
New leases or extensions should include reasonable terms and conditions, avoiding punitive economic measures that could lead to eviction. They must be developed in consultation with the Rondeau Cottagers Association.
",comments-3.json
100768,/comment/100768,"1)  I support the proposal in ERO 019-8289 to amend the Rondeau Park Management Plan to allow cottages to remain in Rondeau Park until at least 2038. The original 1894 Park charter describes the cottage community as one of the two reasons the Park was created and the Heritage Cottage Community has been integral to the park since its very inception.
2)  New leases or extensions as part of this initiative must have reasonable terms and conditions and not be driven to achieve eviction by punitive economic terms. New lease agreements must be developed in consultation with the Rondeau Cottagers Association.
3)  The decision for ERO 011-1300 posted on December 20, 2019 stated that “Our final policy decision respecting this proposal will allow us to consult on a proposal for a new option for the long-term occupation of cottage lots. We expect to post a new proposal on the Environmental Registry of Ontario early in 2020”. The cottage community is anxiously awaiting this outstanding proposal and to have discussions to develop the long term cottage tenure solution.
",comments-4.json
100769,/comment/100769,"I support ERO 019-8289 and the extension of the cottage leases in Rondeau Park to 2038.
This will provide time while sustainable, environmentally friendly, and economically positive solution to the cottage lease situation can be finally worked out as promised in ERO011-1300 prior to the epidemic.
I would expect that the future fees and taxes levied by the Province will be fair, reasonable and equitable.  The charges should not be punitive and just another effort to drive the cottagers out of Rondeau.
Rondeau was founded as a place where the unique environment could be preserved and as a place where cottagers could enjoy everything the Lake and the Bay have to offer. The community has long been an important part of the economic and social fabric of The Chatham Kent area. It should remain so for the foreseeable future.
",comments-4.json
100770,/comment/100770,"1)  I support the proposal in ERO 019-8289 to amend the Rondeau Park Management Plan to allow cottages to remain in Rondeau Park until at least 2038. The original 1894 Park charter describes the cottage community as one of the two reasons the Park was created and the Heritage Cottage Community has been integral to the park since its very inception.
2)  New leases or extensions as part of this initiative must have reasonable terms and conditions and not be driven to achieve eviction by punitive economic terms. New lease agreements must be developed in consultation with the Rondeau Cottagers Association.
3)  The decision for ERO 011-1300 posted on December 20, 2019 stated that “Our final policy decision respecting this proposal will allow us to consult on a proposal for a new option for the long-term occupation of cottage lots. We expect to post a new proposal on the Environmental Registry of Ontario early in 2020”. The cottage community is anxiously awaiting this outstanding proposal and to have discussions to develop the long term cottage tenure solution.
",comments-4.json
