,url,comment,page_file
54688,/comment/54688,"1. This new company has no track record in managing water extraction, transporting bottled water, or monitoring.  They are investors now in debt.  We can then anticipate layoffs as Metropoulous has done with other companies, leveraging loans, pumping up profit no matter what the results, and a quick sale.  This is not who we would want managing and taking Ontario groundwater. Their motivation is a quick profit only. The ten year permit cannot be granted to this ""Greed is Good"" group.
2. Ontarions need better protections for food and water security. No studies anticipate the availabilty or needs for water 10 years into the future at these sites.  Both are in rural, agricultural areas. There are many competing uses for water at each site and water bottling is the lowest of priorities.  The water leaves the watershed never to return.  It is a bad precedent and practice.
3. Another unknown is the long term effect of the presence of microplastics in plastic water bottles, our drinking water, and our bodies and the bodies of living creatures.  Research indicates that all of us have plastics in our bodies. No one knows the critical amounts for health issues.
The term in the application is far too long, it is a low water use priority, the company has no experience or track record, no stated environmental standards, no loyalty to the employees or consumers, and continue to use virgin plastic with its terrible environmental impact.  This permit ought not be granted as there a too many uncertainties with the new owner, and the length of the term.
",comments-0.json
54775,/comment/54775,"The 10 year term is far too long given all the competition for water in Aberfoyle.
Lots of private wells in the area.  Would be a good idea to put monitors in ones at various distances from source of water taking with the condition that  production decreases in drought conditions or loss of pressure to other local wells. No use lining pockets of American investment firms while Ontarions struggle for water.
Growth targets for Puslinch must remain small without water security in the area. This is an issue for growth allocation for Wellington County. Lack of infrastructure and water are a big part of that inability to grow.
",comments-0.json
54841,/comment/54841,"Bottling of water is a key life necessity...some residents well water is not suitable for consumption without expense equipment....bottled water helps to supplement these circumstances....these permits allow for responsible and transparent water taking and also supports those employed by the company keeping people in our community working. It allows for important continued research adjacent to lands where the water is sourced. Triton also supports our community through donations/sponsorships  and with their support it allows our nonprofit youth sport organization opportunities and programming we would otherwise be unable to offer.
",comments-0.json
54876,/comment/54876,"Nestle has always been a great community partner, Puslinch and Aberfoyle are very lucky to have them here as a valuable employer.  Many residents and are employees at Nestle.  I know water taking can be a bit of a hot topic, but I am confident that they have done proper research and the science is what I like to turn to.  As a Puslinch resident, I have seen first hand the work that Nestle does in our community.  Countless donations to the community do not go un noticed.  When I lived near their water plant they were very good with informing local residents about if they had any well problems or water problems, they had a team on call to rectify any problems, (and we never had any problems with our water or well).  Nestle has always been committed to the environment, as much as possible.  Since taking over from Aberfoyle Springs, they have streamlined the manufacturing process, eliminated a large percentage of packaging from day to day operations, and are good environmental stewards to the land around that they use.  I truly hope that the Government will see that Nestle has worked hard and continues to work hard to serve the community that they are in.
",comments-0.json
54933,/comment/54933,"I oppose all applications by Triton Waters Canada Holdings Inc. for permits to take water for bottling. Groundwater is a non-renewable resource that needs to be available for the public good, not for private profit. Water is being taken without the consent of First Nations and despite a cease-and-desist order issued two years ago (June 7, 2019) by the Haudenosaunee Confederacy Council, the traditional leadership of Six Nations on the Grand. Nestlé/BlueTriton continue to ignore Indigenous sovereignty. How can we talk about reconciliation without the actual work of listening and respecting each other? The continued bottling of water in plastic bottles is also damaging to the environment. Plastic water bottles breakdown into microplastics in landfills and leach into water sources and harm wildlife and human health. We are in the midst of a biodiversity crisis and a climate crisis. Bottling groundwater seems contrary to all logic and common sense and science.
",comments-1.json
54937,/comment/54937,"As an employee of the Aberfoyle site, I am proud to work here.  There are great people doing great things here.  I am proud that we can support entities such as the Red Cross in times of need in the region.  From what I see from the studies done we should not be treated any different than other water users that add a dye or sugars to our water.  Thanks for reading.
",comments-1.json
54938,/comment/54938,"As an employee I am extremely proud to be part of this facility.  We play an important role in the community across Wellington county including Puslinch and Erin and provide well paying jobs and support local initiatives.  The amount of water our company donates to various clubs and events makes me extremely proud.   We’ve supported water for the relief workers of various issues such as the ice storm and forest fires.  We are also dedicated to the recycling process and take plastic in our environment very seriously!
",comments-1.json
54942,/comment/54942,"hello
I am writing to support the permit application . I have been with the company for about 20 years and I am familiar with all the work, monitoring , testing that company does every day in order to keep the water and source save. Nothing is more for us as business than to maintain a good, pure , strong source . This involves all the environmental watershed and land around the source. The vitality of our spring means a vitality for us as business as well as our family and community . The better our source is going to be ( stronger , monitored , clean ) the better life we all can have ( providing clean environment, clean water , good life to our families)
Thank you
",comments-1.json
54944,/comment/54944,"As an employee I am proud of our facility’s 22-year history in Aberfoyle. We continue to play an important role in Puslinch and Erin, as well as the communities across Wellington County, providing stable, well-paying jobs and supporting local initiatives.  The Government of Ontario’s third-party science and policy review in 2020 confirmed the sustainability of water bottling operations in the province and found that there is no scientific justification for regulating water bottlers any differently than other water users.
",comments-1.json
54954,/comment/54954,"I am a long term resident of Puslinch and am fully supportive of the now Blue Triton operation in our community.  They provide a wealth of high quality data to our community that we wouldn’t otherwise get if they weren’t here.  We value their presence and am tired of seeing them having a tough time. It is not fair.
",comments-1.json
54957,/comment/54957,"As an employee of this facility for the last 16years I can truly say that I am proud to be here. The culture and the quality of people are second to none.
 We are all about the sustainability of the water shed. It makes no sense to harm it or else we wouldn't have a business .
We strive for zero waste and it's embedded in our culture. From water to the materials we use to package it, the entire facility strives to reduce waste.
This is a company that provides well paying, long term jobs for many families. This is money that goes back into the economy to help other small business.
We are involved in the local community and help to support many programs. From fund raisers to recycling programs. We help when and where we can.
Losing this company would be a massive loss for the township of Puslinch.
",comments-1.json
55021,/comment/55021,"I fully support a permanent moratorium on new water bottling permits and non-renewal of existing ones (upon expiry) for the following reasons:
1.Global corporations like Triton are given access to our precious groundwater resources virtually for free when you compare the obscenely low fees for water taking to the retail price of bottled water.
2. As the effects from climate change worsen including more frequent and longer droughts, ground water taking should be curtailed to minimize harm to our freshwater ecosystems.
3. The bottling industry has a huge carbon footprint related to the manufacture of plastic bottles and transport/distribution of bottled water (a non-vital industry in my view with significant carbon emissions) .
4. The bottled water industry in Canada exacerbates the problem of plastic pollution through the millions of plastic bottles and reams of plastic wrap that it uses every year.
",comments-2.json
55059,/comment/55059,"employer like triton water canada, lots of employees and family depend and grow with  this company.
As an employee I am proud of our facility’s 6-year history in Aberfoyle. We continue to play an important role in Puslinch and Erin, as well as the communities across Wellington County, providing stable, well-paying jobs and supporting local initiatives
",comments-3.json
55218,/comment/55218,"We now know that every drop of water is precious. Renewing a destructive, consumptive permit to take water to give that water for bottling in plastic is self destructive. A ten year term for such a bad deal is ridiculous.
We need to be conserving this water for drinking water, agriculture and the environment.  Putting it in plastic to have it trucked throughout our vast country is the lowest possible use and an insult both to the water and the intelligence of our citizens.
We do not know how much water is held in these aquifers and yet many communities rely on that water for survival. We are writing cheques without knowing the balance in the account.
There are no good contingencies if this water fails as so many other aquifers in the world have done.  We see the results of that from Yemen to the American Midwest and California.
As our appointed stewards of the environment and conservation, please act with these
responsibilities in mind and deny the permits for any term. Certainly not ten years.
",comments-3.json
55434,/comment/55434,"As a long time operator I am proud to be part of this company, I live in Guelph and have had my own concerns. All my questions were answered with honesty and science. There is no doubt in my mind about our sustainability of our operations.
The Government of Ontario’s third-party science and policy review in 2020 confirmed the sustainability of water bottling operations in the province and found that there is no scientific justification for regulating water bottlers any differently than other water users
",comments-3.json
55463,/comment/55463,"The City of Guelph appreciates the opportunity to comment on the Triton Water Canada (formerly Nestle Water Canada) Permit to Take Water (PTTW) Renewal Application.
",comments-3.json
55476,/comment/55476,"I have been an employee with this company for a number of years.  I just wanted to say that this company has always operated openly and honestly, keeping the communities and natural resources as on of our top priorities.  I have never worked for a company that cares so much for the communities that they are a part of.  This is not just a place to work, this is a family of individuals that collectively support our local communities through food drives, backpacks for kids, adopt a families at Christmas and many more.  When I talk with friends and family outside of here, they are really impressed with how much we do for our community and the involvement of the employees.
",comments-3.json
55487,/comment/55487,"As an employee I am proud of our facility’s 22-year history in Aberfoyle. We continue to play an important role in Puslinch and Erin, as well as the communities across Wellington County, providing stable, well-paying jobs and supporting local initiatives. The Government of Ontario’s third-party science and policy review in 2020 found that there is no scientific justification for regulating water bottlers any differently than other water users.
",comments-3.json
55491,/comment/55491,"As an employee of the Puslinch facility I am in support of this water taking permit. I have a niche role in the industry and so this permit would provide piece of mind and economic stability for myself and my family without having to relocate for work into Toronto.
I trust in the science that guides the organization's decisions and in the water stewardship that our organization has undertaken over the years to protect the water source. I ask you to approve this water taking permit.
",comments-3.json
55492,/comment/55492,"I don't see why getting a permit has taken so long for Nestle/BlueTriton  - there is scientific data that supports sustainability.  The name Nestle has been the only target - what about Ice River, Golf courses, gravel pits.  It just seems like unfair treatment of a facility that supports the community, providing jobs for a lot of, local folks.   I support protecting our resources but needs to be fair across the industry and communities that use the water.
",comments-3.json
55501,/comment/55501,"As an employee of Blue Triton Brands, I know that in the best interest of our company that we follow the science that ensures our water source is sustainable.  I know we do our due diligence on monitoring our sources to allow us to run our business for many years to come.  If I thought that we were impacting the environment or affecting the communities that are down aquifer from our facility in a negative way, I wouldn't still be working here after 13 years.  I have faith in our testing and the results that it produces to know I will be working here for another 13 years to come.
",comments-3.json
55515,/comment/55515,"As an employee of 19 years I am proud of our facility's 22 year history in Aberfoyle. We continue to play an important role in Puslinch and Erin, as well as the communities across Wellington County, providing stable well paying jobs supporting local initiatives.
The government of Ontario's third party science and policy review in 2020 confirmed the sustainability of water bottling operations in the province and found that there is no scientific justification for regulating water bottlers any differently than other water uses.
",comments-4.json
55517,/comment/55517,"I am happy to submit my comments in support of renewal permits for Blue Triton--Aberfoyle Plant.  My various roles within the community have afforded me the opportunity to work very closely with Blue Triton (formerly Nestle Waters Canada).  I was a 15 year Municipal Councillor in the Township of Puslinch, a long time board member of Hamilton/Halton Source Protection Committee and currently serve on the Board of Directors of Hamilton Conservation Authority.  During my years on Council, I have collaborated with many local businesses.  Without exception, I can say that as far as contributing to the well being of the community, Blue Triton stood head and shoulders above the rest.  They were the first in line when it came to donating to the local school playground, the soccer club and so many other local initiatives.  You could always count on them for support.  As you are aware, we have many water takers in Puslinch.  Compared to the water taking in other permits, Blue Triton could be seen as modest.  However, the data and science, led by Dr. Andreanne Simard, which was always shared with local governments and the public, was outstanding and always peer reviewed.  The government's own findings supported that the water taking by water bottlers in the province has no impact on the quantity or quality of water in the province.  I would also support that the permits expiry period be for 10 years.  This would put Blue Triton on a level playing field with other local water takers and help ensure that this outstanding corporate citizen continues to be a vital part of the community, providing employment, enhancing the corporate tax base, and continues provide healthy beverage choices.  Let's truly demonstrate that ""Ontario is open for Business!""
",comments-4.json
55522,/comment/55522,"My husband's livelihood depends on the continuing operations of Triton Water Canada Holdings being permitted to continue drawing water. I am glad that the levels of the aquifer are continually monitored so that the only water that is taken is that which can be replenished naturally. Please allow this permit to continue.
",comments-4.json
55544,/comment/55544,"The Haudenosaunee Confederacy Council issued a cease-and-desist order two years ago to stop Nestlé from taking the water. By requesting the permit and making plans to continue the water grab, Triton Waters is ignoring Indigenous sovereignty. Just like Nestlé did. Hasn’t Canada taken enough from our indigenous people?
",comments-4.json
55546,/comment/55546,"A water permit must NOT be given to Triton Holdings. The government has been very wrong for years by issuing permits for taking water. Water is precious and it has been sold as a commodity at very cheap prices. The water is put into single use plastic bottles thereby making a throw-away plastic bottle to add to our land fill. It is ridiculous for people to buy water this way when the water coming out of our taps is better, safer, and does not use plastic bottles. Please stop issuing these water permit and save our water and our land fill from thousands, probably millions of plastic bottles.
",comments-4.json
55550,/comment/55550,"Water is critical to the quality of life of all Ontarians. I vehemently object to giving it away - at any price - to business so they can sell it back to  us. Furthermore bottled water is an atrocious waste of energy and an inexcusable unnecessary generator of plastic pollution. I urge to build a strong future for me Ontario - do you not to permit anyone or company to take Ontario water.
",comments-4.json
55551,/comment/55551,"Free and public access to clean drinking water is an unviolable human right. It is not for the profit of corporations, including Triton Waters or Nestle or any other. Canada and countries around the world will fight any attempt to limit access.
",comments-5.json
55554,/comment/55554,"With the uncertainty of climate change looming large in Canada, we know that its impact on our water supply could be dire.  It would be imprudent to enter into a ten year contract with Triton, because communities come first!  Consider a year to year agreement with Triton, which would err on the side of caution as well as send a message, ""like it or leave it."" They do not call the shots in our Ontario.
",comments-5.json
55560,/comment/55560,"Water should be a human right and not sold off to any company. For years Nestlé stole water and I say stole, because much of the time, they were not even abiding by even the loose rules that were to govern them. Did we learn nothing? Please, do not make the same mistakes with this new company. Communities are struggling to have water. Do not add to their problems by giving it away.
Speaking of giving, the price they pay is practically nothing, then they turn around and jack up the price, inflated in an obscene amount and sell it back to us or to export it to other areas. This is crazy. Water is becoming a scarce commodity and yet it should not even be a commodity.  Have some decency, some respect and some compassion to the hardships this would bring to any community who is saddled with this water taker. Be better than before and keep water for the community, not stolen by Triton.
",comments-5.json
55565,/comment/55565,"I strongly oppose this PTTW for the same reasons I opposed bottling by Nestlé Waters Canada.
First, water is a public good and should be held in public stewardship, not be for sale as a commodity. Second, water is taken without the consent of First Nations and despite a cease-and-desist order issued two years ago (June 7, 2019) by the Haudenosaunee Confederacy Council, the traditional leadership of Six Nations on the Grand, Nestlé/BlueTriton continue to ignore Indigenous sovereignty.
The bottling plant in Aberfoyle will continue to package water in single use plastic bottles -- millions of them every day – half of which result in litter or end up in a landfill. Single use plastic has a heavy carbon footprint in its life-cycle from production to distribution, and breaks down into microplastics, a growing threat to wildlife and human health.
In addition, Triton Waters entry into Ontario is part of a global trend of investors betting that the increasing scarcity of water (projected to worsen as climate crisis deepens) will make them rich.
WATER IS FOR LIFE - NOT FOR PROFIT!!
",comments-5.json
55566,/comment/55566,"When will the government stop
resource stealing from indigenous people? The hypocrisy of this government is monumental on environmental and indigenous rights and sovereignty issues. The stain of genocide and its scope in Canada is one that bears the hallmarks of atrocity on a grand scale. Pandering to corporate inroads on indigenous land to ensure political status and funding for maintaining power is dispicable and is the continuation of systemic racism and neocolonization by this government. Water is a precious resource and belongs to people not corporations and government bureaucratic  pocketbooks.
",comments-5.json
55568,/comment/55568,"Private corporations like Triton, Nestle, or any other have no place bottling and selling water in Canada. In a country that still cannot provide clean, safe drinking water to Indigenous communities, this permit proposal is a disgrace. It violates Indigenous sovereignty of the land, extracts a vital resource needed by the local environment (including human residents) and adds to the disastrous plastic pollution problem!
",comments-5.json
55569,/comment/55569,"Our water is precious and communities deserve to have access to clean drinking water and shouldn’t have to fight wealthy corporations for that access. Companies should not be able to come in to communities to bottle our water for ridiculous profit. Water is for the people and should remain as such.
Please deny this permit application and any similar ones that are put forward in the future.
",comments-5.json
55578,/comment/55578,"The Haudenosaunee Confederacy Council issued a cease-and-desist order two years ago to stop Nestlé from taking the water. By requesting the permit and making plans to continue the water grab, Triton Waters is ignoring Indigenous sovereignty. Just like Nestlé did.
So while dozens of First Nations communities across Canada have not had access to safe drinking water for at least a year, Triton Waters is pumping clean water from Indigenous lands and bottling it for profit.
It’s clear that the corporation values profits over people.
Do not approve this unjust and short-sighted permit.
We must do better. Not later, another time, but now.
",comments-5.json
55580,/comment/55580,"absolutely no water taking permits should be granted for the purpose of bottled water. Giving away our natural resources for so little, to the already wealthy, to sell back to us is immoral and incredibly short sited. we should be phasing out all single use bottled water, not allow more.
bottle water companies don't make water, they make plastic waste.
",comments-6.json
55583,/comment/55583,"The Haudenosaunee Confederacy Council issued a cease-and-desist order two years ago to stop Nestlé from taking the water. By requesting the permit and making plans to continue the water grab, Triton Waters is ignoring Indigenous sovereignty. Just like Nestlé did.
So while dozens of First Nations communities across Canada have not had access to safe drinking water for at least a year, Triton Waters is pumping clean water from Indigenous lands and bottling it for profit.
Triton Waters is betting that the increasing scarcity of clean water will make its investors rich. It’s clear that the corporation values profits over people. And that is why this “new Nestlé” must be stopped.
I demand that the Environmental Registry of Ontario deny Tritan Water’s permit now.
",comments-6.json
55585,/comment/55585,"SO - if you are planning on drawing water from Native Territory, I suggest that you consult with the Native Nations involved in this territory with the idea of giving BACK.
They may not be interested for in any water withdrawal.
However if they are -
Negotiate with them as to what percentage of the volume of the water you take out of the aquifers which you would donate back to those  First Nations in Canada that still have drinking water advisories.
Would this be - ""Being a Good Corporate Citizen""?
Another aspect - Is this environmentally sustainable in terms of water budget and species impact?
",comments-6.json
55586,/comment/55586,"Triton Waters should not be allowed to renew Nestle's water contract and drain Ontario of its fresh water while providing next to no compensation. Fresh water is precious resource, and will only become more precious with time, and should, therefore, be safeguarded by the government for future generations. At the very least we should not be giving this resource away to greedy corporations for pennies. Please reject this request.
",comments-6.json
55587,/comment/55587,"Blue Triton should be allowed to continue pumping with the same strict guidelines that Nestle followed. The amount of time and care that they did to ensure sustainability of the resource is significant. There are many other sites and business that operate that take more water ie quarries, golf courses etc.
",comments-6.json
55590,/comment/55590,"I opposes this permit for the same reasons I opposed bottling by Nestlé Waters Canada. First, water is a public good and should be held in public stewardship, not be for sale as a commodity. Second, water is taken without the consent of First Nations and despite a cease-and-desist order issued two years ago (June 7, 2019) by the Haudenosaunee Confederacy Council, the traditional leadership of Six Nations on the Grand, Nestlé/BlueTriton continue to ignore Indigenous sovereignty.
The bottling plant in Aberfoyle will continue to package water in single use plastic bottles -- millions of them every day – half of which result in litter or end up in a landfill. Single use plastic has a heavy carbon footprint in its life-cycle from production to distribution, and breaks down into microplastics, a growing threat to wildlife and human health.
In addition, Triton Waters entry into Ontario is part of a global trend of investors betting that the increasing scarcity of water (projected to worsen as climate crisis deepens) will make them rich.
",comments-6.json
55591,/comment/55591,"I DEMAND AND INSTRUCT THE ENVIRONMENTAL REGISTRY OF ONTARIO TO DENY ‘TRITAN WATER'S PERMIT NOW!  ONTARIO AND CANADA WATERS ARE NOT FOR SALE.
WATER IS OUR FUTURE. WATER IS US. YOUR PRESENT ACTIONS AND DECISIONS WILL DETERMINE IF YOUR/OUR CHILDREN WILL HAVE THE WATER OR NOT IN ORDER TO SURVIVE.                                                      INSTEAD OF SELLING IT, WE NEED TO TEACH EVERYONE HOW TO RESPECT WATER.
ALLOWING THESE PERMITS FOR POLITICAL OR FINANCIAL PROFITS (AS LOGICAL AS THEY MAY SOUND PRESENTLY – WILL CERTAINLY BRING DAMAGING RESULTS) YOU CAN BE ASSURED THAT YOU AND ALL THOSE WHO HAVE PROFITED FROM YOUR DECISIONS LEAVING PEOPLE TO STRUGGLE UNJUSTLY  IN THE NEAR FUTURE, MAYBE PUT TO PEOPLES TRIAL, RESEMBLING NUREMBERG TRIAL.  IT MAY BE SOONER THAN WHAT YOU THINK IF PEOPLE CANNOT AFFORD TO BUY WATER OR ARE RECEIVING WATER WITH HI CONTENT OF CHEMICALS OR ANY OTHER DAMAGING ISSUES!
POPULATIONS ARE NO LONGER SEPARATED FROM POLITICAL AND FINANCIAL SOLUTIONS BROUGHT FORWARD.
AT PRESENT IT IS OF UTMOST IMPORTANCE THAT YOU CHANGE THE WAY YOU THINK AND ACT FOR THE GOOD OF ALL.   GOD BLESS.
",comments-6.json
55594,/comment/55594,"I urge you not to allow new permits for water extraction.
We need to turn from the practice of permitting corporate profit in the provision of a life essential, and restructure to ensure that all have access to safe water, and that local communities, especially Indigenous ones, are able to protect their local resources.
",comments-6.json
55597,/comment/55597,"Triton Waters could be even more dangerous than Nestlé. It has just applied for a 10-year renewal of Nestlé’s permit to take water out of Ontario for bottling. And because Triton Waters isn’t a household name yet, this “new Nestlé” is betting that there won’t be any public resistance to securing its permit.
Do not allow Triton waters to take water out of Ontario for bottling.
",comments-6.json
55598,/comment/55598,"I do not support this proposal.
- bottling water causes significant plastic waste
- Canada has committed to reducing plastic waste and has identifies plastic as a toxic substance.
- climate change makes water needs uncertain and locking into an agreement for such a high volume of water for 10 yrs risks water access for the general public.
",comments-6.json
55605,/comment/55605,"This is for any and all companies attempting to rape our lands of our precious fresh water supply. Our water should never be sold as a commodity for businesses. Please do not allow this permit or any  like permits to pass. Stealing water should never be an acceptable option, and would be a grievous injustice to ALL Canadians.
",comments-6.json
55606,/comment/55606,"I am tired of these large corporations getting free stuff and our water should NEVER be for sale to ANY of them, especially Nestle and now Triton. Enough of this BS. You charge our farmers a small fortune for the use of water for agricultural purposes, but you allowed Nestle to take for almost nothing, it may as well been free.
Knock it off and end this now. NO MORE.
All they do is take it from us, bottle it in the U.S. and then import it into Canada which allows them to avoid labelling it as Tap Water. Change this law and tell them NO!
",comments-7.json
55612,/comment/55612,"While dozens of First Nations communities across Canada have not had access to safe drinking water for at least a year we should not be letting bottling companies take water.  They should also, be subject to the water restrictions like every other Canadian Citizen.
",comments-7.json
55613,/comment/55613,"Population Growth is being pumped into Wellington County with some communities being asked to double in size by population. That means more demand for water for drinking and for dealing with effluent. Asking for growth is problematic but more so if the groundwater this area relies upon is given away to be removed from the watershed. Deny the permits.
We are in drought conditions now. Farmers are planting crops deeper to try to find the moisture. We have only received about 20 per cent of the rainfall common in spring. We had less snow over this winter, and , when it did rain, it mostly went to run-off as the ground was very hard. We have lost wetlands, the Dundalk Highlands, ponds, minor creeks to agriculture, housing or industry. Our water sponges are just about gone. Please do not give away the groundwater too with short sighted, ignorant decisions. Deny the permits.
You were elected to protect Ontario citizens and environment. This is  a consumptive, commercial enterprise that removes water from the watershed and often, from the province. I have seen the trucks daily. Deny the permits.
",comments-7.json
55614,/comment/55614,"The idea that a Corporate Company like Nestle could achieve taking water, from anywhere, let alone from indigenous land is infuriating. When so many indigenous communities are without potable water. This is beyond the pale. Stop giving Nestle access to water. These waters belong to the people of Canada.
",comments-7.json
55615,/comment/55615,"Please do not grant any licenses allowing Nestle's to take our groundwater.  There is no need for bottled water at all or for the vast number of plastic bottles clogging the waterways.  It is simply a profit making item to compensate for dropping soft drink revenues.  We did without bottled water for thousands of years and we must stop this commercialization now.  Water should be a human right, not a means to put more money into the pockets of big companies.
",comments-7.json
55621,/comment/55621,"I am SOOO sick and tired of hearing about companies like yours getting away with such Atrocities like this!  You, Nestlé, have been Stealing and Bullying your way to making Millions for your company for Decades!  It is despicable! Truly!
Enough IS Enough!
Pay FAIR Market price and your shareholders will still make Tons of money because after all isn't that what is most important to you!
",comments-7.json
55626,/comment/55626,"Water is a sacred, life giving and sustaining resource for all people, not a commodity to be sold at enormous profit for corporate greed. In Canada, for the most part, we are fortunate to have good, clean drinking water coming from our faucet...for-the-most-part. There are communities here that still do not have pure water at their disposal, and corporations like Triton want to draw it from the aquifers for a pittance and sell it back to us in tiny amounts, at huge cost to we the consumers. NO!!!
",comments-7.json
55630,/comment/55630,"No, leave the water in the area it belongs.  Not just people are affected by the removal of water from an area, so are animals.  Do like the Saudi Arabians do and use a desalinator and get the water from the ocean if you have to have water to sell.  Stop selling water in one time use plastics. You know better do better.
",comments-7.json
