,url,comment,page_file
32913,/comment/32913,"I like the point system proposed for the moose tags. I'm not sure about the cost associated for bull, cow or calf. Since cows raise calves for a year after birth, seems to me they should cost more. This relationship is important to the survival of the species. At any rate, regardless of the cost and point system, I hope the population numbers will still be monitored with great care.
I do not think calves or cows with calves should be hunted especially in areas where populations are down.
I still believe that it is the hunters (and people) that need to be managed - not the moose. The moose can take care of themselves! In that vein, I think hunters should be able to have an opportunity to earn points by doing conservation work. HOWEVER, I don't believe hunters should be able to pay for extra points. (That would open up the doors to fraud or a two-tiered system with preference for the privileged.)
",comments-0.json
32916,/comment/32916,"Way to go
Make something so damn complicated it will take a lawyer from Philadelphia today sort it all out
If it ain't broke don't fix it
Listen to thetrappers and camp members that have  paid your wages all these years
Go back to the way it was once with one season moose and deer combined and stagger the moose season every second year
It worked well before and the population was fine and strong
We have hunted on the same WMU since Moose season began in 1957 and it worked well until the MNR got trying to better manage it
All it led too was more hunters ,less moose and a lot more expenses to the Province of Ontario
Thankyou
",comments-1.json
32917,/comment/32917,"Not sure why you don't read our previous email's. And concerns we issued Years ago.
Moose Tag for Adult moose Minimum of 6-8 guy's per group for adult.
No single tags. As i meet a group of 5 applied separate, and Got 3 adults?????
What is 1or 2 guys going to do with 600 lbs of meat ????
Thanks
",comments-1.json
32920,/comment/32920,"Our camp has been in existence since 1946 and in that whole time we have had more than 10 members. Currently we have 17 hunters for both moose and deer season. It seems unreasonable to have to arbitrarily tell seven hunters that due to a new ministry rule they can not hunt moose. I would hope that there is an allowance for existing camps that would take this fact into account
",comments-1.json
32922,/comment/32922,"the more i read those recommendation ,the more iread the more i am lost !!!
the simple method for hunting  would be : you buy a licence for a moose ,you kill a moose ,you put two licences on the moose and those two hunter are out of the wood,it is simple as 1 plus 1 equal two .that will help our moose population a lot ,it will help our agent to check the hunter permit since there will be less hunter in the woods .party hunting doesn t give a chance to a moose to escape easy .and doesn t remove from the wood the hunters that already have kill their moose ,they going back to help their friend , reinsert on a moose permit the chance to kill a wolf as it was long time ago .I have been hunting over 35 years and with your changes that you want to introduce you will loose more hunters as they are fed up with all the rules that you try to implant keep it simple the way it is right now ,there is lots of moose left in the wood dead because of your rules ,it is suppose to be a sport not a business
",comments-1.json
32927,/comment/32927,"I know that this is a touchy subject, but what has been done to limit the Natives from over harvesting. And do or will be required to report their animals. I have personally seen 6 moose shot from a boat while they were swimming across the Ghost River ( Abittibi ) some years back.
  And other instances in the Geralton, Lonlac region.
",comments-1.json
32928,/comment/32928,"I noticed that you have stated that  adult tags would be removed from the rifle hunt and given to the bow hunt. When there are only approximately 80 adult tags for a whole wmu this seems to be excessive.
Success rates for bow hunting are notoriously low. Given this I would suggest that instead of taking any away from the rifle hunt that adding 10-15 tags to the bow hunt would have a limited impact on moose numbers.
Secondly not even being able to get a calf tag means that hunters who have to book vacation time months or a year in advance of the draw results are left in limbo. There should be some system in place where 10 or more unsuccessful hunters could at least get one calf tag.
The economic impact that some of these changes will have will be profound. Literally thousands of hunters that currently hunt every year will be sitting at home. Not to mention the impact thus will have on the mnrf budget. No license money no budget.
",comments-1.json
32929,/comment/32929,"I have not receive a moose tag for 29 years ,while seeing other individuals receiving a tag every 3 years.
I own a cottage and pay taxes every year,while native groups coming into the area and killing not one but several mooses and then turning around and selling the meat for profit.
They are destroying the moose population.
",comments-1.json
32931,/comment/32931,"Changes are an improvement but unless seasons are shortened there is no point in changing anything. Season that allow hunts in the snow don't give a fair chance for moose. Hunter susccess raté are way more successful once snow hits the ground. Also hunting hunting from an elevated platform on a convayence should not be allowed. A person may not shoot from a convayence but searching from one is not correct and see it way to much!
",comments-1.json
32932,/comment/32932,"I would like to take the time to address a certain number of items recommended. I do believe there are some positive steps taken in this recommendation, however I feel it may be swayed to harm established Organized Hunting Camps in favour of single applicants.
I am a member of a moose hunting camp that has been in WMU 50 since 1946, we currently have 15 members and typically hunt with 17 hunters, we have been hunting with these sorts of numbers for the past 73 years. I think limiting us to 10 hunters per tag is discriminatory against a well established successful hunting camp that has the unfortunate luck of only receiving a single tag. There have been many previous years where we have only drawn a single adult tag and have considered ourselves lucky at that and have gone on to have a great week of hunting whether or not we are successful at filling our tag. I do not believe there should be a mandatory maximum number of hunters per tag unless there is a provision for providing a calf tag to large established camps that pay taxes and land use permit fees to the MNRF for the sole purpose of having a moose hunting camp.
I do not believe you should lose all your earned points if you are successful in a calf tag application. I believe there could be a prorated system where a calf is not worth the same number of points as a bull would be. By limiting calf tags to a specific number in all WMU's the ability for residents to enjoy moose hunting is going to be drastically reduced as many people rely on a calf tag to allow them to participate in the annual moose hunt when they are unable to draw an adult tag.
",comments-1.json
32933,/comment/32933,"I like the proposed changes to the moose regulations with some exceptions.  The fee for just a calf should at least be the same as cow/calf.  And there is no mention of habitat protection.
During logging moose are drawn into areas with easy access to food (logged areas).  Efforts should be made to spread out the logging to disperse the population of moose and clear cut areas (small areas) that are close to selectively cut areas.  This allows alot of small growth to up very dense.  Logging companies should be more closely monitored with regards to the condition of their harvest areas.  Also all areas should be treated as moose habitat.
",comments-1.json
32935,/comment/32935,"Well first off.... there should be more bull tags then cow tags as the calves need the mother to survive the raging wilf population we now have. And I understand the short calf season but there should be some sort of allowance where if a hunter has a cow tag and the cow has a calf they may shoot it. Cause if they shoot the cow and cant shoot the calf then the wolves will git the calf anyways.
Stop allowing non residents and out of province canadians hunt other areas....
",comments-1.json
32936,/comment/32936,"I am concerned only “hunters” are invited to participate in the proposal and comment.  The moose population is a concern and relevant to all Ontarian's. I propose decreased available tags especially in regards to cows and calves. Do we take into account First Nation rights and harvesting which significantly impacts the population? Often unregulated and for profit. I would also inquire as to whether the population impacted by humans due to motor vehicle accidents is considered?  We need to conserve this and all Canadian wildlife.
",comments-2.json
32939,/comment/32939,"The system did not need to be more complex in order to save moose populations and maintain hunting opportunities. This points allocation system along with the 2 fee types is not conducive to a inviting hunting environment. Most moose hunters are the type that want to enjoy a moose hunt each year, not just when they achieve the minimum points for a tag. Time will tell but this certainly doesn’t lead one to believe more people will want to join moose hunting and those that currently do will most likely quit (that haven’t already) due to the hassle.
",comments-2.json
32940,/comment/32940,"What are the Proposed Fee Costs going to actually look like if the proposed changes go through?
If Moose hunters in Ontario have to submit a fee to apply. How much is this going to cost in relation to just purchasing a moose licence and applying at the same time??
And if the lucky moose hunter individual in Ontario receives a tag in the area they applied, How much more money is that going to cost the Moose Hunter?  Costs should reflect the current 2019 licence fees to hunt Moose. If the costs to apply for a moose tag, and actually pay to accept and receive the Moose tag drawn go Up-compared to just buying a Moose licence , it would seem to me the Costs to Hunt moose are going up before one even enters the bush.
If these proposes are accepted I truly hope the MNRF makes the fees reasonable.( compared to the current Moose licence cost as of now in Year 2019).
Point system is fair,, I like the concept. Group sizes shouldn't be too large as noted.
It only creates havoc.
One final note: Nothing in the Proposed changes mentions the Native Moose Harvest numbers!!
Is the Government not going to act accordingly on this Topic?? Yes it's a Political Issue; But how can you manage Moose and other Wildlife Numbers when you don't know exactly  what the native harvest of Moose actually is?
Sure some report their harvest, Others Don't. And the seasons are varied across the Board from Various WMU's.
",comments-2.json
32943,/comment/32943,"First priority should be given to those applicants who reside in the WMU they’re applying for. It is not right that applicants who do not reside in say 21B, get a tag for that WMU. My husband and I have only ever received a tag each once since we began applying for tags. We’ve gone for several years without successfully getting a tag.  I think the changes already implemented in the calf hunting for moose are enough. It is very difficult to successfully harvest a moose calf already, and the Ministry wants to make things even more difficult.
",comments-2.json
32944,/comment/32944,"First thing that needs to be done is Moose tags have to only be for Ontario residents only and also landowners should have priority on tags not people from Miles and Miles Away from the area that even  has moose outFitters  tags needs to stop as they just end up selling the tags for thousands and thousands of dollars which just profits them and makes private landowners mad the Moose live on more private land so why would a person log their property to create more food for the moose or do anything to help them when they get no priority on moose tags group tags need to be a thing of the past and instead of there being A and B pool it should be every 5 years that you get a tag after getting a adult tag because the same people/groups get tags yearly and single hunters/landowners go 30+ years without a tag removing the spring bear hunt increased the bears witch decreased the  moose population and also  need to think about the wolf's as they are starting to increase again less predators more calfs will survive
",comments-2.json
32945,/comment/32945,"The moose population is in decline.  I believe that hunting calf should not be allowed for such a long time.  If we hunt all of the calf moose there will be no moose in the near future.  Calf moose are prey for bears, wolf's and other predators so when you make the hunting season longer for them it just adds to there decline.   If you want to help the population of moose you should not go through with making the calf hunt longer.  My family and I are outdoor enthusiasts and hunters but in the past couple of years  we barely see any moose as oppose to years prior where we would see at least one, now none.   Ontario should shut down hunting for a couple years and let them recoup but that wont happen, so we should limit calf hunting.
",comments-2.json
32946,/comment/32946,"Reducing a group to ten people would ruin our hunting outfit. We have a large family camp where there are 20+ hunters everyday and we are lucky to even get a tag period in area 57. That would be punishing us, law abiding hunters who always work with the conservation officers when they come to check in on us. Also the points system will cause an uproar. Yakabuski should talk to the hunters in his hometown, I bet they wont be impressed either!
",comments-2.json
32947,/comment/32947,"In essence, I support your proposal but feel that I may be losing on a yearly hunting opportunity since am a solo hunter...but on the other hand it would appear that my chances for an adult moose would increase.
I hunt wmu 41 and I haven't heard of many successful calf hunts. I do support the increase in moose population through it's conservation but the loss of my yearly calf hunt (always unsuccesful) would be soarly missed.
Truly conflicted!
",comments-2.json
32948,/comment/32948,"I have been a moose hunter for almost 20 years and the tag allocation is/was obviously not working since I've ever only received 1 tag in a group. I hunt mostly in WMU 42 and some years in WMU 21/22. My main issue is for WMU 42 where my family has a hunt camp. When the tags changed a few years ago I decide to quit moose hunting for reason that the draw was unfair and the amount of tags was just not worth the money I keep paying every year. I'm sure the ministry has noticed a decline in moose hunters in all of Ontario never mind just in WMU 42, and let me guess the moose population hasn't went up? Not sure why the ministry thinks its moose hunters that are the cause for the moose population decline. Bears kill more moose per year than hunters. The good part is that the ministry kind of realized that and re-opened the spring bear hunt. Although I don't hunt bears in the spring and I only hunt in the fall I try to manage the moose population in my little hunting area that way. With the sudden drop of moose hunters that must have been a lot of money that the ministry hasn't got from the hunters. Now your proposing a fee to apply and then another fee for an actual license. I guess this is kind of like the Elk draw but again it's more money out of hunters pockets.
Mandatory surveys. I've been filling these surveys out for years and still not sure why. It asks me how many moose i've seen and from what I can tell the population isnt going down and see at least double digit moose in a week long hunt. Does anyone actually look at these and do they take it into consideration in the population of moose?
Printing of tags: The ministry no longer prints out the tags and I don't necessarily disagree with that. I like the forward thinking of less pollution and saving cost which should be important for any business but the license fees should also go down since that cost is no longer associated with printing of tags.
Now don't get me wrong some of these suggestions are positive. Maximizing groups helps the hunters who don't hunt or know that many people who hunt, cutting down on ghost hunters is HUGE and a major problem that people have finally noticed. Like ""getting my wife to take the course and applying and then transferring  the tag and never setting foot ever in the bush"" was obviously happening all over the place. The idea of split cow/calf tag is interesting but may be problematic as I see the problem with the later calf season that is happening now. If you have a cow tag and fill it now you have a calf on its own with a higher risk of not surviving and thus bringing down the population for no reason.
I'm not sure why the Province of Quebec moose population is staying strong and they have the most simple system of all, 2 hunters equals 1 tag. Plain and simple. The rules your going to impose seem very complicated and someone has to keep track of this point system. Would it be fisable to just make it the same for Ontario? maybe not with 2 hunters but lets say 4 hunters for a bull and 3 for a cow and no calf hunting for a few years till the population goes up and if you see the population go down for cows for example then bring the quota up to 5 or 6 hunters for that year. That way 6 people have used their tag and cant even shoot a calf which keeps the population up.
Limiting people out of province and making them pay is a great idea. I know their are a lot of people that buy property in Ontario for that reason. Yes a small part of the moose hunters will be mad but now they will just have to pay a little more to hunt just like I do if I want to hunt out of province.
I don't think bringing the km down is really going to do much other than make hunters more mad than they already are. With everyone having cell phones now days and or walkies talkies with ranges of 25km plus their is no need to bring that down.
I guess with a point system I will be guaranteed a tag eventually which the old system didn't have that. Not sure how many years I will have to wait or how many points I'll need and how much money I'll need to spend but I guess that will be up to me and all the other hunters to decide.
I probably won't hear from anyone cause their will be thousands of responses but I'm ok with that since I had my chance to say something.
",comments-2.json
32949,/comment/32949,"Good evening,
Read the proposed regulations. Really! if you want to save the herd then I believe you are not proceeding correctly. I like to suggest that you ban the harvesting of calfs and cows for a few years so that the population can increase in numbers. What has been proposed is a political doctrine that does nothing except thin the herd even more. Get serious about this moose population.
",comments-2.json
32950,/comment/32950,"Do Not take party hunting away! It is used as a family friends get together or bonding while hunting.. It is better to have 9 hunters get a bull tag and split a little bit of meat then have one person get a it all to themselves. If there is no guarantee tag Group people who have come together for family hunting trips for generations will have that taken away.. Do a point system what ever but a group should be able to put their points in a pot to get a tag to keep the yearly hunting trip alive and well.  Thanks
",comments-2.json
32951,/comment/32951,"I find that hunting was a family gathering and great time spent in the outdoor but now whit the tag system we gave up north I seen more mosses get hit by vehicles and then ever but the stats says the moose population is going down.  In farming you keep the calfs but hunting we kill them?  The province should stop non resistance hunter but they will never do that it's all about a money for government now it's not a sport or family gathering no money its if you have money you got a chance to let a moose now!
",comments-2.json
32952,/comment/32952,"I completely agree with making changes to the calf hunt in (WMUs) 37, 40, 41, 42 and 47, but I believe the issue lies with the few number of adult moose tags in this area. The hunters are fed up and have no choice but to hunt calf. I am a firm believer that most hunting groups would not kill as many calfs if they actually received an adult moose tag. Hopefully this change will increase their chance for an adult moose tag.
Not sure I agree with limiting the number of hunters who can hunt under a tag to 10. We have been applying and hunting with a group of 15 for as far as I can remember. All we want is 1 moose tag. We probably wouldn't elect to purchase a tag if we had multiple people who were successful. If we are forced to limit the number of hunters that can hunter a tag, then we would be forced to buy the extra tag, just so that we could all hunt together on more than 1 tag. My suggestion is to leave the number at 15, thus not affecting the groups that have been hunting together for many years.
",comments-2.json
32957,/comment/32957,"Overall, I am satisfied with the changes. It shows hunters that the ministry has been listening and is reacting accordingly.
My only concerns are that moose hunting becomes a rich man's hunt if the final price to acquire a bull tag is substantial. Already, it is nearly out of reach for many who must travel long distances from southern Ontario. Jacking the cost of a tag would put those people on the sidelines altogether and the revenue would be lost completely. The difference should be made up by increasing the cost for non resident tags.
Many hunters would like to know the total number of outfitter tags allocated per WMU as well, if the option of eliminating them altogether is not going to happen, though it should. Let them hunt black bears. Transparency goes a long way in restoring hunter confidence in the ministry, which most would agree is at an all time low. Annual aerial surveys are a must if proper scientific decisions are going to made to manage the population. Estimates based on voluntary surveys isnt working. I work in an airport tower with a fire base and we see mnrf aircraft flying all types of ""training"" exercises yet they cant manage to survey the moose populations on a regular basis, which is shameful and a misuse of taxpayer funds.
Lastly, though it may be impossible due to outdated and obsolete treaties, the ministry should continue to urge the indigenous hunters to report their harvests to better manage hunting opportunities going forward.
All in all, kudos to whoever made the decision to finally go ahead with the long awaited overhaul to the system.
",comments-3.json
32959,/comment/32959,"This is absolutely horrendous,  I understand hunting is a necessity to families that live in northern Ontario but to those of us that have access to a grocery stores, we do not need to have this program. I know the minister is more aware of numbers of wildlife that are needing extra tags each year so why not stick with these animals? Moose are already on the watch list for extinction and because a bunch of greedy middle age men want ""moose "" because it tastes good is absurd!! Reasearch the stars of how many generation x and millennials are hunting for sports compared to the rise in vegetarianism/veganism amongst this group. Guaranteed hunting is on the decline. Go make money somewhere else, save our wildlife!!!
",comments-3.json
32960,/comment/32960,"Hello,
As an established hunt camp in wmu 47, moose are thriving in our area. Not sure how you obtain your count, but there is an issue with your calculations.
How about dividing this large wmu or providing established hunt camps with tags to expand opportunities.
1 bull tag for all of 47 is a serious miscalculation by wildlife managers.
",comments-3.json
32963,/comment/32963,"I have read the proposed changes and if I understand them correctly I feel this is a much fairer system than the past! It no longer appears to be a money grab forcing hunters to apply to retain their pool status knowing they would not get a adult tag. You have addressed the tag process for those who purchase tags and may get feedback from successful hunters, but is there a process to get stats from Aboriginal and Métis hunters to accurately manage these WMU populations. I truly hope these changes will improve our dwindling moose population and thank you for finally addressing this problem.
",comments-3.json
32965,/comment/32965,"The efforts underway to improve upon the moose hunting application process is a positive step. Amending the application/draw process as proposed should theoretically provide greater moose hunting opportunities than those provided under the current system. However, the frustration felt by hunters about the moose hunting tag allocation system has primarily been brought about by the substantial tag reductions that appear to have been arbitrarily imposed. The credibility of this reduction is suspect, in that either insufficient scientific data to support these extreme reductions exist or the MNR has dismally failed to communicate sufficient scientific data to support their dramatic reductions in tag allocations. Furthermore, either insufficient scientific data is being gathered or it is not being adequately communicated to reflect the success/failure of their tag reduction initiative in increasing moose populations. The consensus of many avid outdoorsman is that the MNR’s management of the moose population has been deplorable and continues to lack a credible scientific basis. In addition, the management of the moose population appears to be singularly focused upon licensed hunters with a failure to address indigenous harvesting activities, logging activities (habitat), over population of predators (bears and wolves) precipitated by poor management strategies (cancellation of spring bear hunt and implementation of wolf tag system). In conclusion, I concur that a new system needs to be implemented for a fair and equitable tag allocation system to ensure a continued and sustainable moose population. However, this is only one small facet of a constellation of failures by the MNR in effectively managing our natural resources. A collective approach is required to truly ensure the success of the species for future generations and to allow all of our children the opportunity to experience this part of their heritage.
",comments-3.json
32968,/comment/32968,"Cut out the calf license, have it as a draw as well where it may be more populated. Instead of paying for your license up front($54) pay a registration fee of a a-few dollars to enter a draw where everyone can have a chance, certain areas could have a bull only license or cow only or both, or even an either sex license, pending on how populated the area are. Most importantly cut out the calf license, big animals come from some where. I lived in Alberta for years and they have a nice system on applying for game hunting, maybe take some pointers from that or some of the other provinces, were don’t mind paying admin fees for applying for different animal hunts, as long as you get an adult license every few years. We do well as group in Ontario, but other do not do as well, Alberta also offers a partner license you can team up with another person so you can have a chance and pay a fee for a partner license as well. There are a lot of changes that can be done but the big one in my eyes is cut out the calf license and the big application fee.
",comments-3.json
32969,/comment/32969,"After reading the proposed changes and reviewing the proposals in the moose management review. I have one grave concern that the use of ATV's was not restricted to the retrieval of game.  I have personally witnessed hunters running calf moose on forestry roads and thereby increasing their success rates. I have also witnessed hunters who do nothing but drive on forestry roads and shoot moose who happen to cross in front of them. This seems contrary to how hunting is taught during the licencing program for new hunters.  It also favours these road hunters who put on far more miles than a person who stalks or ambushes a moose. I suggest that the BGMAC submit a supplement to their review that includes a restriction on the use of ATV.
",comments-3.json
32970,/comment/32970,"I think you are well on your way to banning moose hunting in Ontario .This is one of the most awaited times of the yeart to get away with family and friends and you are going to put it out of  reach for most of the groups I know .I have hunted in the area I go since I was 15 years old and we have almost always seen moose and had chances when we had tags .These changes you talk about implemementing suck     I know the group of people I hunt with will miss hunting moose if these changes are made . I cant see how points will work when there isn't enough tags out there to get tags now , you could be 10 or 15 years to  get tag that's certainaly fair at all
",comments-3.json
32971,/comment/32971,"I appreciate the ministry of natural resources for attempting to improve the moose hunting opportunities in ontario. That being said I do have some concerns on how they do it. I agree with the calf hunting.  I don't believe we should be persuing calfs at all. We need them to get to be a mature age. But if we are going to take the calf hunting away then we need more adult tags to be isued . I also like the way they currently do the draw through a group application.
",comments-3.json
32974,/comment/32974,"please do not put a points based system into effect. If you think moose hunters are dismayed at the present system, well they will be baffled at a points based system. Leave the group tag system we have now in place, and eliminate the individual hunter, minimum group application required for an adult moose. The frustrated hunters today, are those that want to get their own tag. Nobody should hunt moose alone, require 2 licences minimum for adult tag. If every body would apply as a group in today's' system, there would be very few dissatisfied moose hunters.
Also you must get the indigenous community on board to some limit of kill. In the report it stated that no obligation can be put on the indigenous community, based on court rulings, but in fact the Supreme court did state that limits can be imposed in the name of conservation. It could be deemed a conservation issue , to submit mandatory harvest reports, now that the rest of the population is required to submit them.
Again, do not start the points based system, because in ten years, points creep, will be a thing, and most hunters will be objecting to not being able to get enough points to get an adult tag.
thanks
",comments-3.json
32976,/comment/32976,"It is time for change. But I have some concerns.
I am part of a large camp that is located on private property. I have been a member for 30 years. I do not understand comments about large party hunting conflicts.
Individual applications- It has been disturbing to see multiple tags issued individually to members in one camp and none to group applications because of a flawed draw system. The proposed change will not change this.  I can see how one camp gets many tags and dozens of other camps get nothing. I believe some people apply and do not have property to hunt but use the tag as a negotiating tool to get access to land.
What has the greater positive impact on hunters and community one person& one tag or one tag and fifteen people?  I respectfully submit that the largest legitimate groups should get one tag. During the past several years our large group has only drawn two tags. We do not always fill the tags. We set rules and manage ourselves such as with the deer season despite our successful antlerless tags draws. We do not fill all our tags in any year. There is more to the sport than just filling tags. But having a tag brings opportunity for the full experience.
An additional week of bow hunting in area 61 will further reduce opportunity for party hunting.
Limiting party hunting numbers. I am struggling with this. Our camp could have two groups. How would the rules apply to a party of ten and six individual hunters on the same property living in the same accommodations? Or two parties?  The proposal would Have a significant negative defect on established groups like ours. There are many established camp in our area. We are part of the Limerick Lake Hunting Association which has many similarity established camps. I would ask that you reconsider the maximum number of party hunters.
A system should take into consideration maximizing opportunities for the greatest number of hunters while taking into consideration managing the species and legitimate hunters with legitimate land to hunt before they get a tag.
Also opportunity should only go to Ontario residents as they live here and pay taxes that support the programs that control and monitor the wildlife. Otherwise we risk becoming like other locations like some states that auction off tags to the highest bidder and the residents do not get the opportunity. It becomes the sport of the rich funded by the residents.
Our camp has passed the heritage down through several generations and will continue to do so as long as we are able. I respectfully ask that you reconsider some of the changes as there must be common ground between party hunters and individuals interests.
But it is time for changes to the current system just maybe not everything proposed.
Thank you for the opportunity to comment on the proposal.
M
",comments-3.json
32980,/comment/32980,"With respect to creating more Bow Hunting seasons in WMU's I would like to see consideration given to the difficulty in harvesting a moose with a bow and have more tags made available for larger groups. For example WMU's that currently have no guarantee group size for rifle should not be treated the same for the bow season, the math applied to the calculations should be weighted differently for the bow season.
I would like to see Calf tags applied to all WMU's and perhaps consideration given to eliminating a calf hunt all together.
",comments-3.json
32981,/comment/32981,"My thoughts are if you want to help increase the moose population than you must cancel the hunt of Cow moose.
Reasons are as follows:
#1- One bull moose can impregnate more than 1 Cow moose but a Cow moose can only get pregnant once. Therefore killing a cow moose equals no calf at all. And the bull moose could have already impregnated another which means the possibility of calf moose
#2- Calf hunt should be only aloud for a couple weeks as is in some WMU's. A cow could have 2 calves so it is possible that one still survived.
#3- If you kill a Cow moose and she has a calf/calves, the chance of survival is very minimal for the calf without its ""mom"" so that means even though you shot a cow and not the calf, in the long run you just killed the calf because chance of survival with out the Cow is very slim.
Thank you for taking the time to read and that it is taking into consideration. I'd love to continue to hunt for moose and it is a great way to increase moose population while still being able to hunt.
",comments-3.json
32982,/comment/32982,"There doesn't seem to be an emphasis on the geographic location of hunting within WMUs in the report.
Forest managers would like to see an inter WMU zone approach where certain areas of WMUs are restricted to hunting of all moose for a period of time to allow for forest management activities to harvest and regenerate browse and cover (habitat) opportunities for Moose across the landscape. As it stands right now, the MNRF is requiring Forest Industry to manage road infrastructure at a cost, with no assistance from the moose hunting program to partner in the recovery of these key habitat features such as food and cover.
We feel the current forest management approach is one dimensional and that with additional and enforced control of an area to hunters through law a real benefit to the moose population could be achieved. The Forest Industry is able to assist through its road use management strategies in these areas of population growth opportunities.
Thank you for the opportunity to comment.
Mark Lockhart, RPF
Nipissing Forest Resource Management Inc.
The Vermilion Forest Management Company Ltd.
",comments-3.json
32983,/comment/32983,"When moving to the point system everyone should start at zero and not from when they first started applying. You will have the same problem with people waiting several years for a tag because their points are so low. The proposed method may discourage young hunters from applying given they are less likely to still get a tag and less likely to invest in hunting/hunt camp gear etc (money into economy).
Also, cancel non resident tags or limit them to tag draws every 2 year so Ontario hunters (tax payers) and hunt camp/property owners have a better chance of drawing a tag.
Also, look at expanding guaranteed group size tags in more wildlife management units.
I think the expansion of moose bow tags and bow seasons is a great idea.
",comments-4.json
